200 400
e 1 2 
e 1 200 
e 1 3 
e 2 3 
e 2 86 
e 3 70 
e 3 193 
e 4 188 
e 4 127 
e 5 160 
e 5 37 
e 5 45 
e 6 7 
e 6 101 
e 7 9 
e 7 125 
e 8 9 
e 8 10 
e 8 21 
e 9 10 
e 9 183 
e 10 11 
e 10 12 
e 10 154 
e 11 12 
e 11 13 
e 12 13 
e 12 14 
e 13 23 
e 13 198 
e 14 15 
e 14 191 
e 15 16 
e 15 17 
e 15 97 
e 16 17 
e 16 18 
e 17 18 
e 17 19 
e 18 19 
e 18 20 
e 19 20 
e 19 21 
e 19 62 
e 20 21 
e 20 22 
e 21 23 
e 22 23 
e 22 161 
e 22 179 
e 23 99 
e 23 43 
e 24 25 
e 24 26 
e 25 26 
e 25 27 
e 26 27 
e 26 28 
e 26 196 
e 26 63 
e 27 29 
e 27 180 
e 28 29 
e 28 30 
e 28 108 
e 29 30 
e 29 31 
e 29 118 
e 30 31 
e 30 32 
e 30 51 
e 30 199 
e 31 32 
e 31 33 
e 32 33 
e 32 199 
e 32 65 
e 33 34 
e 33 35 
e 34 35 
e 34 114 
e 35 36 
e 35 37 
e 36 37 
e 36 38 
e 37 38 
e 37 39 
e 38 39 
e 38 113 
e 39 40 
e 39 70 
e 39 180 
e 40 142 
e 40 193 
e 41 80 
e 41 79 
e 42 43 
e 42 44 
e 42 137 
e 42 129 
e 43 44 
e 43 45 
e 43 131 
e 44 45 
e 44 46 
e 45 46 
e 46 71 
e 46 160 
e 46 200 
e 47 48 
e 47 49 
e 48 49 
e 48 50 
e 49 50 
e 49 51 
e 50 51 
e 50 137 
e 51 52 
e 52 53 
e 52 54 
e 52 98 
e 53 54 
e 53 55 
e 54 56 
e 54 170 
e 55 57 
e 55 199 
e 56 58 
e 56 112 
e 57 58 
e 57 59 
e 58 59 
e 58 60 
e 59 61 
e 59 193 
e 60 61 
e 60 62 
e 61 62 
e 61 63 
e 62 64 
e 63 64 
e 64 65 
e 64 66 
e 65 198 
e 66 67 
e 66 68 
e 67 68 
e 67 69 
e 68 69 
e 68 70 
e 68 142 
e 69 70 
e 69 184 
e 70 72 
e 71 73 
e 71 125 
e 72 73 
e 72 74 
