600 1200
e 1 2 
e 1 600 
e 1 3 
e 2 3 
e 2 4 
e 2 600 
e 3 4 
e 3 5 
e 4 5 
e 4 6 
e 5 6 
e 5 7 
e 5 45 
e 5 50 
e 6 7 
e 6 180 
e 7 8 
e 7 9 
e 7 280 
e 7 457 
e 8 9 
e 8 10 
e 9 10 
e 9 11 
e 10 11 
e 10 12 
e 11 13 
e 11 164 
e 11 308 
e 12 14 
e 12 510 
e 12 477 
e 13 14 
e 13 15 
e 14 15 
e 14 16 
e 15 16 
e 15 17 
e 16 17 
e 16 18 
e 16 463 
e 17 18 
e 17 19 
e 18 19 
e 18 20 
e 19 215 
e 19 599 
e 19 440 
e 20 21 
e 20 22 
e 21 22 
e 21 23 
e 22 24 
e 22 153 
e 23 24 
e 23 25 
e 23 503 
e 24 25 
e 24 26 
e 25 26 
e 25 246 
e 25 596 
e 25 30 
e 26 27 
e 26 28 
e 27 28 
e 27 29 
e 28 29 
e 28 30 
e 29 30 
e 29 31 
e 29 123 
e 29 238 
e 30 31 
e 31 560 
e 31 408 
e 32 33 
e 32 124 
e 33 34 
e 33 35 
e 34 35 
e 34 36 
e 35 36 
e 35 37 
e 36 37 
e 36 38 
e 36 86 
e 37 38 
e 37 39 
e 37 99 
e 37 205 
e 38 40 
e 38 586 
e 39 40 
e 39 41 
e 40 41 
e 40 373 
e 40 100 
e 41 43 
e 41 76 
e 42 43 
e 42 44 
e 43 44 
e 43 45 
e 44 45 
e 44 46 
e 44 395 
e 45 117 
e 46 47 
e 46 48 
e 46 405 
e 47 49 
e 47 225 
e 48 134 
e 48 95 
e 48 332 
e 49 51 
e 49 319 
e 50 51 
e 51 52 
e 51 53 
e 52 53 
e 52 54 
e 52 577 
e 53 54 
e 53 574 
e 54 55 
e 54 56 
e 55 56 
e 55 57 
e 55 196 
e 56 57 
e 56 262 
e 57 58 
e 57 59 
e 58 59 
e 58 60 
e 58 90 
e 59 61 
e 59 526 
e 60 61 
e 60 62 
e 61 62 
e 61 63 
e 61 279 
e 62 63 
e 62 64 
e 62 493 
e 63 64 
e 63 65 
e 64 65 
e 64 66 
e 65 67 
e 65 312 
e 66 67 
e 66 68 
e 67 69 
e 67 128 
e 68 69 
e 68 70 
e 69 70 
e 69 71 
e 70 71 
e 70 72 
e 71 72 
e 71 73 
e 72 73 
e 72 74 
e 73 74 
e 73 75 
e 74 75 
e 74 76 
e 75 76 
e 75 77 
e 76 78 
e 76 277 
e 77 78 
e 77 79 
e 77 161 
e 77 131 
e 78 79 
e 78 80 
e 78 312 
e 79 80 
e 79 81 
e 80 82 
e 80 319 
e 81 83 
e 81 368 
e 82 83 
e 82 84 
e 83 84 
e 83 85 
e 83 471 
e 84 490 
e 84 185 
e 85 86 
e 85 382 
e 86 88 
e 86 297 
e 87 544 
e 87 487 
e 87 175 
e 88 89 
e 88 90 
e 88 267 
e 89 90 
e 89 91 
e 90 91 
e 91 92 
e 91 93 
e 91 107 
e 92 93 
e 92 94 
e 93 94 
e 93 95 
e 94 95 
e 94 96 
e 94 198 
e 94 561 
e 94 128 
e 95 97 
e 96 98 
e 96 118 
e 97 98 
e 97 99 
e 97 275 
e 98 99 
e 98 100 
e 98 520 
e 99 519 
e 100 101 
e 101 102 
e 101 103 
e 102 103 
e 102 104 
e 103 104 
e 103 105 
e 103 500 
e 104 105 
e 104 167 
e 104 375 
e 105 106 
e 105 107 
e 106 107 
e 106 108 
e 107 108 
e 107 467 
e 108 109 
e 108 540 
e 108 460 
e 108 166 
e 109 110 
e 109 111 
e 109 401 
e 110 111 
e 110 112 
e 110 216 
e 110 290 
e 111 113 
e 111 350 
e 112 113 
e 112 114 
e 113 115 
e 113 270 
e 114 116 
e 114 433 
e 114 123 
e 115 116 
e 115 117 
e 115 343 
e 116 117 
e 116 471 
e 117 118 
e 117 452 
e 118 119 
e 118 439 
e 119 120 
e 119 121 
e 119 397 
e 120 125 
e 120 215 
e 120 541 
e 121 122 
e 121 123 
e 122 123 
e 122 124 
e 123 227 
e 124 126 
e 124 576 
e 125 126 
e 125 127 
e 125 235 
e 126 127 
e 126 128 
e 127 128 
e 127 129 
e 128 129 
e 129 130 
e 129 527 
e 130 131 
e 130 132 
e 130 200 
e 131 132 
e 132 133 
e 132 134 
e 132 263 
e 133 134 
e 133 135 
e 134 135 
e 134 136 
e 135 136 
e 135 137 
e 135 300 
e 136 137 
e 136 138 
e 137 138 
e 137 257 
e 138 139 
e 138 140 
e 139 141 
e 139 251 
e 139 250 
e 140 141 
e 140 142 
e 141 143 
e 141 220 
e 142 143 
e 142 144 
e 143 144 
e 143 145 
e 143 558 
e 144 145 
e 144 146 
e 145 147 
e 145 365 
e 146 147 
e 146 148 
e 147 148 
e 147 149 
e 148 149 
e 148 150 
e 149 151 
e 149 192 
e 149 280 
e 149 348 
e 150 151 
e 150 152 
e 151 153 
e 151 214 
