100 200
e 1 2 
e 1 100 
e 1 3 
e 2 4 
e 2 100 
e 2 68 
e 2 41 
e 2 84 
e 3 4 
e 3 22 
e 4 5 
e 4 6 
e 5 6 
e 5 7 
e 5 76 
e 5 83 
e 6 8 
e 6 92 
e 6 23 
e 6 71 
e 7 9 
e 7 23 
e 7 43 
e 8 9 
e 8 10 
e 9 11 
e 9 53 
e 10 11 
e 10 19 
e 11 12 
e 11 13 
e 11 20 
e 11 59 
e 12 13 
e 12 14 
e 13 14 
e 13 15 
e 14 15 
e 14 16 
e 15 16 
e 15 27 
e 15 35 
e 16 17 
e 16 18 
e 17 18 
e 17 34 
e 18 19 
e 18 20 
e 19 20 
e 19 52 
e 19 70 
e 20 22 
e 21 22 
e 21 75 
e 22 23 
e 22 53 
e 23 25 
e 24 25 
e 24 45 
e 24 47 
e 25 26 
e 25 27 
e 26 28 
e 26 82 
e 27 28 
e 27 29 
e 28 29 
e 28 30 
e 29 30 
e 29 31 
e 30 32 
e 30 82 
e 31 32 
e 31 33 
e 32 33 
e 32 56 
e 32 68 
e 33 34 
e 33 35 
e 34 36 
e 34 67 
e 35 36 
e 35 65 
e 36 37 
e 36 38 
e 36 78 
e 37 39 
e 37 68 
e 38 39 
e 38 40 
e 39 40 
e 39 41 
e 40 41 
e 40 42 
e 41 43 
e 41 77 
e 42 44 
e 42 93 
e 43 44 
e 43 53 
e 44 45 
e 44 46 
e 45 47 
e 45 83 
e 46 47 
e 46 48 
e 46 75 
e 47 48 
e 47 49 
e 48 49 
e 48 50 
e 48 90 
e 49 51 
e 49 90 
e 50 51 
e 50 81 
e 51 52 
e 51 53 
e 52 54 
e 53 54 
e 54 55 
e 54 56 
e 55 56 
e 55 57 
e 56 58 
e 57 58 
e 57 59 
e 58 60 
e 58 97 
e 59 61 
e 60 61 
e 60 62 
e 61 87 
e 61 64 
e 61 95 
e 62 63 
e 62 64 
e 63 64 
e 63 65 
e 64 65 
e 64 66 
e 65 66 
e 66 67 
e 66 68 
e 66 89 
e 67 68 
e 67 69 
e 68 69 
e 68 70 
e 69 70 
e 69 71 
e 70 71 
e 70 72 
e 71 73 
e 71 91 
e 72 73 
e 72 74 
e 73 74 
e 73 75 
e 74 75 
e 74 76 
e 74 98 
e 75 77 
e 76 77 
e 77 79 
e 78 80 
e 79 80 
e 79 81 
e 80 81 
e 80 82 
e 81 82 
e 81 83 
e 82 83 
e 82 84 
e 84 85 
e 85 86 
e 85 87 
e 85 92 
e 85 88 
e 86 87 
e 86 88 
e 87 88 
e 87 89 
e 88 89 
e 89 90 
e 90 91 
e 91 93 
e 92 94 
e 93 94 
e 93 95 
e 94 95 
e 94 96 
e 95 96 
e 95 99 
e 96 97 
e 96 98 
e 97 98 
e 97 99 
e 98 99 
e 99 100 
