800 1600
e 1 800 
e 1 3 
e 1 799 
e 1 479 
e 1 191 
e 1 277 
e 2 3 
e 2 4 
e 2 800 
e 3 4 
e 3 5 
e 4 5 
e 4 652 
e 4 467 
e 4 380 
e 5 6 
e 5 7 
e 6 8 
e 6 268 
e 7 9 
e 7 659 
e 8 9 
e 8 10 
e 9 10 
e 9 11 
e 10 11 
e 10 12 
e 11 12 
e 11 338 
e 12 13 
e 12 14 
e 13 14 
e 13 15 
e 13 396 
e 13 302 
e 14 15 
e 14 16 
e 15 16 
e 15 17 
e 16 17 
e 16 617 
e 17 18 
e 17 19 
e 17 249 
e 18 19 
e 18 20 
e 18 288 
e 18 702 
e 19 20 
e 19 21 
e 20 21 
e 20 22 
e 21 22 
e 21 522 
e 22 23 
e 22 24 
e 23 24 
e 23 25 
e 24 25 
e 24 26 
e 25 26 
e 25 27 
e 26 28 
e 26 142 
e 27 28 
e 27 29 
e 28 29 
e 28 30 
e 29 30 
e 29 31 
e 30 31 
e 30 32 
e 30 539 
e 30 100 
e 31 32 
e 31 74 
e 32 33 
e 32 34 
e 32 240 
e 33 34 
e 33 35 
e 34 35 
e 34 36 
e 34 310 
e 35 36 
e 35 81 
e 35 218 
e 35 790 
e 36 37 
e 36 318 
e 37 38 
e 37 744 
e 38 39 
e 38 646 
e 39 40 
e 39 41 
e 40 42 
e 40 638 
e 41 42 
e 41 43 
e 42 43 
e 42 404 
e 43 44 
e 43 45 
e 44 45 
e 44 46 
e 45 46 
e 45 47 
e 46 47 
e 46 48 
e 46 553 
e 46 697 
e 46 709 
e 47 48 
e 47 49 
e 48 49 
e 48 50 
e 48 392 
e 49 50 
e 49 231 
e 50 51 
e 50 52 
e 51 675 
e 51 401 
e 52 53 
e 52 54 
e 53 54 
e 53 55 
e 54 55 
e 54 56 
e 54 560 
e 55 56 
e 55 57 
e 56 57 
e 56 58 
e 56 100 
e 56 300 
e 57 215 
e 57 61 
e 57 485 
e 58 59 
e 58 60 
e 59 60 
e 59 61 
e 60 61 
e 60 62 
e 61 62 
e 61 63 
e 62 63 
e 62 64 
e 62 381 
e 63 64 
e 63 65 
e 64 65 
e 64 647 
e 65 66 
e 65 67 
e 66 68 
e 66 544 
e 67 68 
e 67 69 
e 68 69 
e 68 70 
e 69 70 
e 69 740 
