200 400
e 1 2 
e 1 200 
e 1 3 
e 1 138 
e 2 3 
e 2 4 
e 2 200 
e 2 61 
e 3 4 
e 3 183 
e 4 5 
e 4 6 
e 5 6 
e 5 7 
e 5 61 
e 6 7 
e 6 8 
e 6 112 
e 7 8 
e 7 9 
e 8 9 
e 8 10 
e 9 10 
e 9 11 
e 10 11 
e 10 158 
e 10 186 
e 11 12 
e 11 19 
e 12 14 
e 12 101 
e 13 14 
e 13 15 
e 14 15 
e 14 63 
e 14 140 
e 15 16 
e 15 17 
e 15 76 
e 16 17 
e 16 81 
e 17 18 
e 17 19 
e 18 19 
e 18 20 
e 18 180 
e 19 20 
e 19 30 
e 20 22 
e 20 194 
e 21 22 
e 21 23 
e 21 191 
e 22 23 
e 22 24 
e 23 24 
e 23 25 
e 24 25 
e 24 26 
e 25 26 
e 25 27 
e 26 27 
e 26 28 
e 27 117 
e 27 153 
e 28 29 
e 28 113 
e 29 30 
e 29 31 
e 30 31 
e 30 75 
e 31 32 
e 31 33 
e 32 33 
e 32 103 
e 33 34 
e 33 35 
e 33 121 
e 34 35 
e 34 36 
e 35 36 
e 35 37 
e 36 37 
e 36 38 
e 37 38 
e 37 39 
e 37 133 
e 38 39 
e 38 40 
e 39 41 
e 39 131 
e 40 41 
e 40 42 
e 41 42 
e 41 43 
e 42 43 
e 42 44 
e 43 44 
e 43 45 
e 44 46 
e 44 188 
e 44 121 
e 45 47 
e 45 137 
e 46 47 
e 46 48 
e 46 165 
e 47 49 
e 47 109 
e 48 49 
e 48 50 
e 48 65 
e 48 155 
e 49 50 
e 49 51 
e 50 62 
e 50 139 
e 51 52 
e 51 53 
e 51 109 
e 52 53 
e 52 54 
e 53 54 
e 53 55 
e 54 55 
e 54 56 
e 55 57 
e 55 145 
e 56 58 
e 56 136 
e 57 58 
e 57 59 
e 58 59 
e 58 197 
e 58 135 
e 59 60 
e 59 61 
e 60 61 
e 60 62 
e 61 91 
e 62 63 
e 62 120 
e 63 89 
e 64 65 
e 64 66 
e 65 67 
e 66 67 
e 66 68 
e 67 68 
e 67 69 
e 68 69 
e 68 70 
e 69 70 
e 69 71 
e 70 71 
e 70 72 
e 71 72 
e 71 73 
