300 600
e 1 2 
e 1 300 
e 1 299 
e 1 50 
e 2 3 
e 2 300 
e 2 289 
e 3 5 
e 3 133 
e 4 5 
e 4 6 
e 5 6 
e 5 7 
e 5 122 
e 6 114 
e 6 98 
e 6 93 
e 7 8 
e 7 9 
e 8 10 
e 8 84 
e 8 169 
e 9 10 
e 9 11 
e 9 30 
e 10 11 
e 10 12 
e 11 12 
e 11 13 
e 11 97 
e 12 13 
e 12 14 
e 13 14 
e 13 15 
e 13 180 
e 14 16 
e 14 50 
e 15 16 
e 15 17 
e 16 17 
e 16 211 
e 16 148 
e 17 18 
e 17 19 
e 18 19 
e 18 20 
e 19 20 
e 19 21 
e 20 21 
e 20 22 
e 21 22 
e 21 23 
e 21 44 
e 22 23 
e 22 199 
e 23 24 
e 23 25 
e 24 26 
e 24 81 
e 25 27 
e 25 228 
e 26 28 
e 26 112 
e 26 68 
e 26 189 
e 27 28 
e 27 29 
e 27 206 
e 28 29 
e 28 84 
e 29 30 
e 29 31 
e 29 279 
e 29 259 
e 30 31 
e 31 32 
e 31 33 
e 32 33 
e 32 34 
e 33 34 
e 33 224 
e 34 35 
e 34 36 
e 35 36 
e 35 37 
e 36 37 
e 36 38 
e 36 46 
e 37 38 
e 37 39 
e 38 39 
e 38 40 
e 39 40 
e 39 41 
e 39 59 
e 39 164 
e 40 41 
e 40 42 
e 41 42 
e 41 43 
e 42 43 
e 42 44 
e 43 44 
e 43 45 
e 44 46 
e 45 154 
e 45 239 
e 46 47 
e 47 48 
e 47 49 
e 48 49 
e 48 50 
e 48 54 
e 49 51 
e 49 188 
e 50 51 
e 50 52 
e 50 297 
e 51 52 
e 51 53 
e 52 53 
e 52 54 
e 53 54 
e 53 55 
e 54 55 
e 55 56 
e 55 57 
e 55 268 
e 56 57 
e 56 58 
e 57 58 
e 57 59 
e 58 59 
e 58 60 
e 59 136 
e 60 61 
e 60 62 
e 61 62 
e 61 63 
e 62 63 
e 62 64 
e 62 161 
e 63 64 
e 63 65 
e 64 65 
e 64 66 
e 64 131 
e 65 66 
e 65 67 
e 66 67 
e 66 68 
e 67 68 
e 67 69 
e 68 69 
e 68 229 
e 69 70 
e 69 71 
e 69 201 
e 70 71 
e 70 72 
e 70 107 
e 70 276 
e 71 72 
e 71 73 
e 72 73 
e 72 74 
e 73 74 
e 73 75 
e 74 76 
e 74 289 
e 75 76 
e 75 77 
e 76 78 
e 76 189 
e 76 217 
e 77 78 
e 77 79 
e 77 211 
e 78 79 
e 78 80 
e 79 80 
e 79 81 
e 80 82 
e 80 261 
e 81 82 
e 81 83 
e 81 224 
e 82 83 
e 82 84 
e 83 84 
e 83 85 
e 84 85 
e 84 86 
e 85 86 
e 85 88 
e 86 87 
e 86 88 
e 87 88 
e 87 89 
e 88 89 
e 88 256 
e 89 90 
e 89 91 
e 90 91 
e 90 92 
e 90 204 
e 91 92 
e 91 93 
e 92 94 
e 92 179 
e 93 94 
e 93 95 
e 94 95 
e 94 96 
e 95 96 
e 95 97 
e 96 97 
e 96 147 
e 97 98 
e 98 100 
e 99 101 
e 99 205 
e 100 101 
e 100 147 
e 100 194 
e 101 102 
e 101 103 
e 102 103 
e 102 104 
e 102 152 
e 103 104 
e 103 105 
e 104 105 
e 104 106 
e 105 107 
e 105 110 
e 106 107 
e 106 227 
e 106 267 
e 107 133 
e 108 109 
e 108 110 
e 109 110 
e 109 111 
e 110 111 
e 110 112 
e 111 112 
e 111 113 
e 112 113 
e 112 114 
e 113 114 
e 113 115 
e 113 129 
e 114 115 
e 114 116 
e 115 116 
e 115 117 
e 116 117 
e 116 118 
e 117 118 
e 117 119 
e 118 119 
e 118 120 
e 119 120 
e 119 121 
e 120 121 
e 120 122 
e 121 122 
e 121 123 
e 122 201 
e 123 124 
e 123 125 
e 124 125 
e 124 126 
e 125 127 
e 125 245 
e 125 204 
e 126 127 
e 126 128 
e 127 128 
e 127 129 
e 128 129 
e 128 130 
e 129 130 
e 130 131 
e 130 244 
e 131 191 
e 131 152 
e 132 133 
e 132 134 
e 133 134 
e 133 135 
e 134 136 
e 134 205 
e 135 136 
e 135 137 
e 136 137 
e 136 138 
e 137 138 
e 137 230 
e 138 139 
e 138 140 
e 139 140 
e 139 141 
e 140 141 
e 140 142 
e 141 142 
e 141 143 
e 142 143 
e 142 144 
e 143 144 
e 143 145 
e 143 242 
e 144 145 
e 144 146 
e 145 146 
e 145 147 
e 146 147 
e 146 148 
e 147 149 
e 147 214 
e 148 149 
e 149 150 
e 149 151 
e 149 252 
e 150 151 
e 150 152 
e 151 152 
e 151 228 
e 151 260 
e 152 153 
e 153 154 
e 153 155 
e 154 155 
e 154 156 
e 155 156 
e 155 157 
e 156 157 
e 156 158 
e 157 158 
e 157 159 
e 158 159 
e 158 160 
e 159 161 
e 159 258 
e 159 213 
e 160 161 
e 160 162 
e 161 163 
e 162 163 
e 162 248 
e 162 259 
e 163 164 
e 163 165 
e 164 166 
e 165 167 
e 165 233 
e 166 167 
e 166 168 
e 167 168 
e 167 169 
e 168 169 
e 168 170 
e 169 170 
e 169 178 
e 170 171 
e 170 172 
e 171 172 
e 171 173 
e 171 277 
e 172 173 
e 172 174 
e 173 174 
e 173 175 
e 174 175 
e 174 176 
e 175 176 
e 175 177 
e 176 177 
e 176 178 
e 177 178 
e 177 179 
e 177 197 
e 178 179 
e 179 180 
e 179 181 
e 180 182 
e 181 182 
e 181 183 
e 182 183 
e 182 184 
e 183 184 
e 183 185 
e 184 185 
e 184 186 
e 185 186 
e 185 187 
e 186 188 
e 186 196 
e 187 188 
e 187 189 
e 188 189 
e 188 190 
e 189 190 
e 190 191 
e 190 192 
e 190 230 
e 191 193 
e 192 193 
e 192 194 
e 193 194 
e 193 195 
e 194 195 
e 194 196 
e 195 196 
e 195 197 
e 196 197 
e 196 198 
e 197 198 
e 198 199 
e 198 200 
e 199 200 
e 199 201 
e 200 202 
e 200 263 
e 201 202 
e 202 204 
e 202 253 
e 203 204 
e 203 205 
e 205 206 
e 205 207 
e 206 207 
e 207 208 
e 207 209 
e 208 209 
e 208 210 
e 209 210 
e 209 211 
e 210 211 
e 210 212 
e 211 213 
e 211 271 
e 212 213 
e 212 214 
e 213 260 
e 214 216 
e 215 216 
e 215 217 
e 216 217 
e 216 218 
e 217 218 
e 218 219 
e 218 220 
e 219 220 
e 219 221 
e 220 269 
e 220 293 
e 220 264 
e 221 222 
e 221 223 
e 222 223 
e 222 224 
e 222 291 
e 223 224 
e 223 225 
e 224 225 
e 224 243 
e 225 226 
e 225 227 
e 226 227 
e 226 228 
e 227 228 
e 227 229 
e 228 230 
e 229 231 
e 229 261 
e 229 280 
e 229 283 
e 230 232 
e 230 249 
e 231 232 
e 231 233 
e 232 233 
e 232 234 
e 233 234 
e 233 235 
e 234 235 
e 234 236 
e 235 236 
e 235 237 
e 236 237 
e 236 238 
e 237 238 
e 237 239 
e 238 239 
e 238 240 
e 239 240 
e 239 241 
e 240 241 
e 240 242 
e 241 242 
e 241 243 
e 242 243 
e 243 245 
e 244 245 
e 244 246 
e 245 246 
e 245 247 
e 246 248 
e 246 258 
e 247 248 
e 247 249 
e 248 250 
e 249 250 
e 250 251 
e 250 252 
e 250 254 
e 251 252 
e 251 253 
e 252 253 
e 253 254 
e 253 255 
e 254 256 
e 255 256 
e 255 257 
e 256 257 
e 256 258 
e 257 258 
e 257 259 
e 258 259 
e 258 260 
e 259 260 
e 260 261 
e 260 262 
e 261 263 
e 262 263 
e 262 265 
e 263 264 
e 263 265 
e 264 265 
e 264 266 
e 265 266 
e 265 267 
e 266 267 
e 266 268 
e 267 293 
e 268 271 
e 269 270 
e 269 271 
e 269 289 
e 270 271 
e 270 272 
e 270 275 
e 271 273 
e 272 273 
e 272 274 
e 273 274 
e 273 275 
e 274 275 
e 274 276 
e 275 277 
e 276 277 
e 277 279 
e 278 279 
e 278 280 
e 279 281 
e 280 282 
e 281 282 
e 281 283 
e 282 283 
e 282 284 
e 283 285 
e 284 285 
e 284 286 
e 285 286 
e 285 287 
e 286 287 
e 286 288 
e 287 288 
e 287 289 
e 288 289 
e 288 290 
e 289 291 
e 290 291 
e 290 292 
e 291 292 
e 292 293 
e 292 294 
e 292 295 
e 293 295 
e 294 295 
e 294 296 
e 295 296 
e 296 297 
e 296 298 
e 297 298 
e 298 299 
e 298 300 
e 299 300 
