1000 2000
e 1 1000 
e 1 3 
e 1 999 
e 1 969 
e 2 3 
e 2 4 
e 2 1000 
e 3 225 
e 3 223 
e 4 5 
e 4 77 
e 4 889 
e 4 698 
e 5 7 
e 5 845 
e 6 7 
e 6 8 
e 7 8 
e 7 9 
e 8 9 
e 8 260 
e 9 10 
e 9 11 
e 10 11 
e 10 12 
e 10 540 
e 11 12 
e 11 13 
e 12 14 
e 12 664 
e 13 14 
e 13 779 
e 14 15 
e 14 787 
e 15 16 
e 15 17 
e 15 659 
e 16 17 
e 16 18 
e 17 18 
e 17 19 
e 18 19 
e 18 20 
e 19 20 
e 19 21 
e 20 22 
e 20 307 
e 21 22 
e 21 23 
e 21 969 
e 22 23 
e 22 24 
e 23 24 
e 23 25 
e 24 25 
e 24 26 
e 24 166 
e 25 26 
e 25 27 
e 25 564 
e 25 536 
e 26 27 
e 26 28 
e 27 28 
e 27 29 
e 28 29 
e 28 30 
e 28 286 
e 29 30 
e 29 991 
e 29 373 
e 30 31 
e 30 32 
e 31 32 
e 31 33 
e 32 33 
e 32 34 
e 32 170 
e 33 34 
e 33 35 
e 33 548 
e 34 35 
e 34 36 
e 35 36 
e 35 37 
e 36 37 
e 36 38 
e 37 38 
e 37 39 
e 37 709 
e 38 39 
e 38 369 
e 39 40 
e 39 41 
e 39 47 
e 40 41 
e 40 772 
e 40 737 
e 41 42 
e 41 43 
e 41 441 
e 42 43 
e 42 44 
e 42 130 
e 43 44 
e 43 45 
e 44 46 
e 44 965 
e 45 47 
e 45 958 
e 46 47 
e 46 48 
e 47 48 
e 48 50 
e 48 377 
e 48 732 
e 49 50 
e 49 51 
e 49 370 
e 50 51 
e 50 52 
e 51 52 
e 51 54 
e 51 578 
e 52 53 
e 52 54 
e 53 54 
e 53 55 
e 54 56 
e 55 56 
e 55 57 
e 56 57 
e 56 58 
e 57 58 
e 57 490 
e 58 59 
e 58 60 
e 58 681 
e 59 61 
e 59 826 
e 60 61 
e 60 62 
e 60 753 
e 61 62 
e 61 63 
e 61 596 
e 62 63 
e 62 64 
e 62 289 
