700 1400
e 1 700 
e 1 3 
e 1 699 
e 1 175 
e 2 3 
e 2 4 
e 2 700 
e 3 4 
e 3 5 
e 4 5 
e 4 6 
e 4 204 
e 4 560 
e 5 6 
e 5 7 
e 6 7 
e 6 8 
e 7 8 
e 7 9 
e 8 9 
e 8 10 
e 9 10 
e 9 196 
e 9 61 
e 10 11 
e 10 12 
e 11 12 
e 11 13 
e 11 362 
e 12 14 
e 12 442 
e 12 337 
e 13 15 
e 13 589 
e 13 408 
e 14 15 
e 14 16 
e 14 223 
e 15 16 
e 15 17 
e 16 17 
e 16 18 
e 17 19 
e 17 62 
e 18 19 
e 18 20 
e 19 20 
e 19 21 
e 20 21 
e 20 22 
e 21 22 
e 21 533 
e 22 23 
e 22 24 
e 22 182 
e 23 24 
e 23 25 
e 24 26 
e 24 404 
e 25 27 
e 25 691 
e 26 27 
e 26 28 
e 27 28 
e 27 29 
e 28 30 
e 28 626 
e 29 30 
e 29 588 
e 30 31 
e 30 32 
e 30 40 
e 31 32 
e 31 33 
e 32 34 
e 32 478 
e 32 304 
e 33 34 
e 33 35 
e 33 268 
e 33 593 
e 34 385 
e 34 570 
e 35 37 
e 35 687 
e 36 38 
e 36 388 
e 37 38 
e 37 39 
e 38 39 
e 38 40 
e 38 123 
e 38 169 
e 39 40 
e 39 41 
e 39 345 
e 39 377 
e 40 41 
e 41 42 
e 41 43 
e 41 116 
e 42 43 
e 42 44 
e 43 45 
e 43 108 
e 43 128 
e 44 45 
e 44 46 
e 45 46 
e 45 47 
e 46 47 
e 46 48 
e 46 108 
e 47 48 
e 47 49 
e 48 49 
e 48 50 
e 48 111 
e 49 50 
e 49 51 
e 49 402 
e 49 98 
e 50 51 
e 50 52 
e 51 52 
e 51 491 
e 51 656 
e 51 335 
e 52 53 
e 52 54 
e 53 54 
e 53 55 
e 53 277 
e 53 334 
e 54 55 
e 54 56 
e 55 56 
e 55 57 
e 56 57 
e 56 58 
e 57 58 
e 57 59 
e 58 59 
e 58 474 
e 59 60 
e 59 61 
e 59 335 
e 59 662 
e 60 61 
e 60 62 
e 61 62 
e 61 481 
e 62 63 
e 62 64 
e 63 64 
e 63 65 
e 64 65 
e 64 66 
e 64 671 
e 65 66 
e 65 67 
e 65 496 
e 66 67 
e 66 68 
e 66 461 
e 67 68 
e 67 69 
e 68 70 
e 68 602 
e 69 70 
e 69 71 
e 69 546 
e 69 250 
e 70 72 
e 70 209 
e 71 72 
e 71 73 
e 72 73 
e 72 74 
e 73 74 
e 73 75 
e 74 75 
e 74 76 
e 74 689 
e 75 76 
e 75 77 
e 75 400 
e 76 77 
e 76 690 
e 77 78 
e 77 79 
e 78 576 
e 78 152 
e 79 80 
e 79 656 
e 80 81 
e 80 82 
e 81 82 
e 81 83 
e 82 84 
e 82 615 
e 83 84 
e 83 85 
e 83 505 
e 84 85 
e 84 86 
e 84 176 
e 85 87 
e 85 257 
e 85 486 
e 86 87 
e 86 212 
e 86 499 
e 87 88 
e 87 169 
e 88 89 
e 88 280 
e 89 90 
e 89 207 
e 90 91 
e 90 92 
e 91 92 
e 91 93 
e 92 93 
e 92 94 
e 92 464 
e 93 94 
e 93 95 
e 93 511 
e 94 95 
e 94 96 
e 95 96 
e 95 97 
e 95 636 
e 96 97 
e 96 98 
e 97 98 
e 97 99 
e 98 99 
e 99 101 
e 99 299 
e 99 268 
e 100 101 
e 100 102 
e 101 102 
e 101 103 
e 102 103 
e 102 104 
e 102 358 
e 103 577 
e 103 528 
e 103 681 
