300 675
e 1 56
e 1 68
e 1 235
e 1 259
e 2 68
e 2 93
e 2 214
e 2 230
e 2 248
e 2 264
e 2 268
e 3 168
e 3 205
e 4 12
e 4 87
e 4 248
e 5 89
e 5 253
e 6 94
e 6 148
e 6 186
e 6 230
e 7 18
e 7 46
e 7 56
e 7 74
e 7 110
e 7 228
e 7 234
e 8 28
e 8 103
e 8 137
e 8 208
e 8 252
e 9 27
e 9 43
e 9 77
e 9 110
e 9 126
e 9 191
e 9 227
e 9 282
e 10 161
e 10 233
e 10 246
e 11 39
e 11 44
e 11 68
e 11 131
e 12 75
e 12 106
e 12 294
e 13 18
e 13 19
e 13 94
e 13 156
e 13 175
e 13 240
e 13 262
e 13 291
e 14 203
e 14 270
e 15 36
e 15 68
e 15 143
e 16 228
e 16 273
e 16 280
e 16 282
e 17 136
e 17 165
e 17 202
e 18 46
e 18 47
e 18 152
e 18 204
e 18 285
e 19 44
e 19 183
e 19 233
e 19 267
e 19 294
e 20 79
e 20 129
e 20 146
e 21 137
e 21 151
e 21 216
e 21 232
e 21 273
e 22 29
e 22 186
e 22 209
e 22 223
e 23 263
e 24 114
e 25 120
e 25 233
e 25 238
e 25 247
e 25 252
e 26 78
e 26 242
e 26 291
e 27 97
e 27 188
e 27 241
e 27 242
e 27 265
e 28 58
e 28 229
e 28 278
e 29 82
e 29 99
e 29 137
e 29 213
e 29 226
e 30 79
e 31 86
e 31 110
e 31 143
e 31 162
e 31 240
e 31 249
e 32 52
e 32 68
e 32 219
e 33 121
e 33 133
e 33 252
e 33 276
e 34 75
e 34 189
e 34 249
e 35 36
e 35 53
e 35 68
e 35 75
e 35 90
e 35 93
e 35 165
e 35 261
e 35 291
e 36 101
e 37 47
e 37 96
e 37 100
e 37 108
e 37 171
e 37 180
e 37 273
e 38 224
e 38 235
e 38 276
e 38 280
e 39 80
e 39 88
e 39 124
e 39 169
e 39 223
e 39 237
e 39 274
e 39 278
e 40 112
e 40 124
e 40 134
e 40 197
e 41 81
e 41 143
e 41 267
e 41 270
e 41 280
e 42 91
e 42 167
e 42 211
e 43 84
e 43 104
e 43 213
e 44 46
e 44 63
e 44 193
e 44 299
e 45 153
e 45 251
e 46 246
e 46 278
e 47 68
e 47 116
e 47 152
e 48 60
e 48 107
e 48 145
e 48 177
e 48 181
e 48 246
e 48 251
e 49 109
e 49 185
e 49 186
e 51 71
e 51 115
e 51 143
e 51 271
e 52 179
e 52 223
e 53 296
e 55 74
e 55 207
e 55 247
e 56 178
e 56 179
e 56 225
e 56 247
e 57 78
e 57 97
e 57 157
e 57 173
e 57 235
e 57 246
e 58 75
e 58 162
e 59 118
e 59 127
e 59 146
e 59 206
e 59 208
e 59 243
e 59 272
e 60 71
e 60 123
e 60 278
e 61 225
e 61 279
e 61 299
e 62 112
e 62 131
e 62 192
e 62 253
e 63 137
e 63 146
e 63 173
e 63 238
e 64 130
e 64 179
e 64 214
e 64 253
e 65 109
e 65 145
e 65 152
e 65 219
e 66 108
e 66 216
e 66 237
e 66 286
e 67 124
e 67 210
e 67 270
e 67 271
e 68 103
e 68 228
e 68 251
e 68 284
e 69 182
e 69 225
e 70 158
e 70 244
e 71 90
e 71 111
e 71 231
e 71 246
e 71 263
e 71 300
e 72 157
e 72 219
e 73 107
e 73 126
e 73 270
e 74 116
e 74 128
e 74 161
e 74 267
e 74 299
e 75 104
e 75 142
e 76 96
e 76 263
e 76 270
e 77 238
e 78 96
e 78 270
e 79 88
e 79 137
e 79 226
e 80 173
e 80 185
e 80 186
e 80 261
e 81 130
e 81 172
e 81 190
e 81 198
e 82 152
e 82 300
e 83 160
e 83 214
e 84 95
e 84 240
e 84 251
e 85 121
e 85 157
e 85 193
e 85 267
e 85 296
e 86 156
e 87 105
e 87 131
e 87 156
e 87 199
e 87 227
e 87 283
e 87 287
e 88 141
e 88 192
e 88 212
e 88 267
e 89 92
e 89 118
e 90 117
e 90 249
e 91 92
e 91 103
e 91 166
e 91 284
e 91 297
e 92 105
e 92 186
e 92 267
e 92 293
e 93 96
e 94 142
e 94 160
e 94 166
e 95 138
e 95 153
e 95 226
e 96 208
e 97 144
e 98 174
e 99 202
e 99 251
e 100 104
e 100 124
e 100 131
e 100 143
e 100 203
e 100 220
e 100 267
e 100 297
e 100 299
e 101 269
e 102 156
e 102 215
e 102 219
e 102 282
e 103 151
e 103 183
e 104 122
e 104 131
e 105 144
e 105 196
e 105 197
e 105 223
e 105 238
e 105 258
e 105 259
e 106 176
e 106 225
e 107 162
e 107 167
e 107 181
e 107 195
e 107 236
e 108 198
e 109 117
e 111 171
e 111 296
e 112 121
e 112 185
e 112 200
e 112 255
e 112 271
e 113 115
e 113 198
e 113 296
e 114 131
e 114 142
e 114 167
e 114 206
e 114 238
e 115 275
e 116 134
e 116 163
e 116 176
e 116 279
e 116 288
e 117 124
e 117 128
e 117 140
e 117 178
e 117 244
e 117 255
e 117 299
e 118 195
e 119 186
e 119 237
e 120 279
e 121 153
e 121 170
e 121 227
e 122 207
e 122 242
e 122 271
e 123 160
e 123 174
e 123 278
e 123 291
e 125 151
e 125 154
e 125 196
e 125 292
e 125 296
e 126 164
e 126 292
e 127 289
e 128 149
e 128 152
e 128 239
e 129 205
e 129 250
e 129 296
e 130 161
e 131 198
e 131 211
e 131 263
e 131 267
e 131 282
e 131 293
e 132 254
e 133 153
e 133 167
e 133 176
e 133 277
e 134 283
e 135 138
e 135 139
e 135 160
e 135 249
e 135 254
e 135 256
e 136 211
e 136 285
e 137 176
e 137 257
e 138 191
e 138 196
e 138 262
e 139 174
e 139 188
e 139 201
e 139 218
e 139 227
e 140 200
e 140 212
e 140 216
e 140 293
e 140 297
e 141 189
e 141 200
e 141 281
e 142 174
e 142 187
e 144 197
e 144 264
e 144 298
e 145 152
e 145 169
e 145 232
e 145 270
e 146 220
e 146 230
e 146 241
e 146 277
e 147 150
e 147 158
e 147 171
e 147 202
e 147 251
e 148 223
e 148 235
e 148 270
e 149 160
e 150 201
e 150 247
e 151 183
e 151 194
e 151 248
e 152 161
e 152 248
e 153 215
e 153 249
e 153 260
e 153 261
e 153 264
e 153 265
e 153 266
e 154 162
e 154 166
e 155 174
e 155 190
e 155 196
e 156 277
e 157 193
e 157 295
e 159 160
e 159 199
e 159 242
e 160 208
e 161 170
e 161 275
e 162 216
e 163 203
e 163 280
e 163 294
e 165 178
e 165 269
e 165 280
e 166 180
e 166 197
e 166 294
e 167 201
e 167 234
e 167 263
e 168 241
e 168 279
e 168 298
e 169 175
e 169 299
e 170 180
e 170 245
e 171 187
e 172 190
e 173 189
e 173 217
e 173 235
e 173 239
e 174 200
e 174 278
e 174 291
e 175 198
e 175 211
e 179 213
e 179 270
e 180 186
e 180 252
e 180 264
e 181 270
e 181 280
e 182 269
e 183 197
e 183 219
e 183 224
e 183 229
e 183 258
e 183 288
e 184 190
e 184 205
e 184 262
e 187 219
e 189 272
e 189 299
e 190 206
e 191 223
e 195 221
e 195 227
e 195 259
e 196 263
e 196 290
e 197 272
e 198 226
e 199 261
e 199 287
e 199 293
e 200 218
e 201 261
e 201 300
e 202 250
e 203 214
e 203 253
e 203 291
e 206 273
e 207 232
e 207 292
e 207 298
e 208 214
e 208 283
e 209 225
e 209 228
e 209 233
e 209 257
e 209 292
e 210 228
e 210 230
e 210 235
e 210 254
e 210 285
e 210 287
e 211 220
e 212 259
e 213 280
e 217 245
e 217 262
e 218 259
e 218 266
e 219 260
e 219 279
e 219 286
e 221 235
e 221 252
e 221 291
e 222 287
e 223 269
e 225 269
e 226 295
e 230 268
e 231 299
e 232 261
e 232 268
e 236 286
e 237 246
e 238 249
e 238 295
e 239 246
e 241 248
e 241 267
e 242 257
e 242 270
e 242 279
e 243 287
e 245 292
e 247 264
e 247 276
e 248 281
e 248 294
e 250 256
e 251 267
e 251 273
e 251 288
e 252 262
e 252 273
e 252 274
e 256 263
e 257 280
e 260 267
e 263 286
e 264 295
e 267 278
e 272 295
e 276 277
e 279 296
e 280 283
e 282 284
e 282 289
e 283 290
e 287 296
e 291 299
