100 89
e 1 18
e 2 6
e 2 74
e 3 47
e 3 54
e 5 29
e 7 58
e 8 21
e 8 43
e 9 56
e 10 44
e 11 47
e 13 23
e 13 86
e 14 58
e 15 44
e 15 63
e 16 97
e 18 54
e 18 79
e 18 93
e 20 21
e 20 35
e 20 61
e 20 74
e 20 92
e 20 97
e 23 57
e 24 82
e 24 99
e 25 57
e 25 64
e 25 90
e 28 29
e 28 55
e 28 57
e 28 70
e 29 61
e 31 35
e 31 78
e 32 46
e 32 80
e 37 48
e 37 55
e 37 82
e 38 43
e 39 71
e 43 55
e 43 97
e 45 46
e 46 64
e 47 53
e 47 77
e 47 83
e 48 71
e 48 80
e 50 55
e 50 87
e 51 61
e 52 74
e 53 74
e 53 82
e 55 56
e 55 73
e 56 68
e 59 81
e 61 80
e 62 100
e 63 69
e 63 85
e 66 82
e 67 94
e 68 83
e 68 91
e 69 76
e 69 96
e 72 82
e 72 83
e 74 89
e 74 95
e 75 82
e 80 89
e 80 97
e 83 87
e 83 93
e 84 86
e 85 87
e 86 95
e 98 99
