300 211
e 1 150
e 2 41
e 4 205
e 5 114
e 5 163
e 5 291
e 8 71
e 8 256
e 9 260
e 10 251
e 11 288
e 12 19
e 12 115
e 13 252
e 14 233
e 15 85
e 17 210
e 19 161
e 19 178
e 19 183
e 19 201
e 20 38
e 20 169
e 22 33
e 22 53
e 22 92
e 22 109
e 22 238
e 22 249
e 23 124
e 23 168
e 24 297
e 25 26
e 25 232
e 25 253
e 27 43
e 27 59
e 27 167
e 29 102
e 29 243
e 29 298
e 30 137
e 32 203
e 34 76
e 34 121
e 35 155
e 36 202
e 36 281
e 38 92
e 39 91
e 39 180
e 39 241
e 41 149
e 41 163
e 41 183
e 42 44
e 43 173
e 43 283
e 44 55
e 44 102
e 44 167
e 44 289
e 45 133
e 46 94
e 46 128
e 47 120
e 48 85
e 49 64
e 51 214
e 52 156
e 52 160
e 53 145
e 55 134
e 58 101
e 59 169
e 61 134
e 61 135
e 66 172
e 66 182
e 67 271
e 68 111
e 68 195
e 70 219
e 72 161
e 72 206
e 73 113
e 73 198
e 73 211
e 73 228
e 73 284
e 74 125
e 74 286
e 77 127
e 78 187
e 79 159
e 79 227
e 80 95
e 81 205
e 82 137
e 82 192
e 83 246
e 85 154
e 85 202
e 86 103
e 86 219
e 86 286
e 88 194
e 90 208
e 91 216
e 92 220
e 94 141
e 95 258
e 98 127
e 99 161
e 103 239
e 103 280
e 106 192
e 107 205
e 107 257
e 107 300
e 108 149
e 110 127
e 110 171
e 110 218
e 110 284
e 111 232
e 112 215
e 112 231
e 113 295
e 114 134
e 115 160
e 118 278
e 121 143
e 122 137
e 124 149
e 125 131
e 126 151
e 129 177
e 131 190
e 132 198
e 132 275
e 133 247
e 136 211
e 136 241
e 137 211
e 137 262
e 138 184
e 140 178
e 141 177
e 141 288
e 142 266
e 143 262
e 144 223
e 145 214
e 146 172
e 147 169
e 147 260
e 147 266
e 152 285
e 153 169
e 154 207
e 158 261
e 158 269
e 165 211
e 166 225
e 168 289
e 171 187
e 171 289
e 176 222
e 178 196
e 178 286
e 180 248
e 180 277
e 180 292
e 181 231
e 186 237
e 187 199
e 187 283
e 189 250
e 191 201
e 195 213
e 200 205
e 203 284
e 204 209
e 204 219
e 207 263
e 212 238
e 212 256
e 215 288
e 217 295
e 222 228
e 223 257
e 227 273
e 228 277
e 231 242
e 231 254
e 231 270
e 232 238
e 232 263
e 234 270
e 235 258
e 243 246
e 246 256
e 248 258
e 253 300
e 254 266
e 254 276
e 260 266
e 261 287
e 268 272
e 288 300
