100 195
e 1 49
e 1 100
e 2 31
e 2 38
e 2 40
e 2 44
e 2 52
e 2 91
e 3 7
e 3 16
e 3 29
e 3 72
e 3 90
e 4 16
e 4 30
e 4 53
e 4 58
e 5 13
e 5 46
e 5 60
e 5 70
e 6 21
e 6 24
e 6 25
e 6 38
e 6 44
e 6 51
e 6 76
e 7 65
e 8 27
e 9 31
e 9 44
e 9 79
e 10 12
e 12 14
e 12 67
e 12 68
e 12 72
e 13 47
e 14 18
e 14 62
e 14 73
e 14 78
e 14 89
e 14 100
e 15 25
e 15 29
e 15 60
e 15 81
e 15 87
e 16 26
e 16 44
e 16 48
e 16 61
e 16 64
e 16 76
e 16 80
e 16 83
e 17 44
e 17 92
e 18 29
e 18 41
e 18 66
e 18 94
e 19 20
e 19 24
e 19 40
e 19 43
e 19 60
e 19 83
e 20 40
e 20 66
e 20 85
e 22 23
e 22 30
e 22 64
e 22 69
e 22 99
e 23 47
e 23 52
e 24 30
e 24 71
e 25 53
e 25 92
e 26 30
e 26 71
e 26 79
e 27 37
e 27 50
e 27 60
e 27 65
e 28 50
e 28 52
e 28 58
e 28 80
e 29 56
e 29 93
e 30 33
e 30 39
e 30 58
e 31 33
e 31 39
e 31 75
e 31 78
e 31 89
e 32 35
e 32 95
e 33 54
e 33 89
e 33 95
e 34 96
e 36 71
e 37 38
e 37 73
e 37 98
e 38 45
e 38 61
e 38 85
e 39 73
e 40 54
e 40 96
e 41 42
e 41 44
e 41 70
e 41 81
e 41 85
e 42 66
e 43 85
e 43 91
e 44 54
e 44 72
e 44 84
e 44 86
e 44 97
e 45 65
e 45 86
e 45 88
e 46 63
e 46 71
e 47 59
e 47 74
e 48 93
e 49 64
e 49 86
e 49 97
e 50 60
e 51 64
e 53 73
e 53 86
e 53 98
e 54 69
e 54 73
e 54 86
e 55 64
e 55 73
e 55 90
e 56 61
e 56 63
e 56 97
e 57 78
e 59 88
e 59 89
e 59 90
e 59 95
e 60 61
e 62 69
e 62 82
e 62 86
e 63 69
e 64 71
e 64 94
e 65 92
e 67 70
e 68 90
e 69 84
e 72 78
e 72 96
e 73 90
e 74 95
e 75 91
e 75 93
e 75 98
e 76 94
e 78 80
e 79 91
e 79 97
e 83 99
e 85 90
e 85 99
e 87 89
e 91 99
e 93 96
e 94 96
e 95 98
e 95 100
