200 309
e 1 5
e 1 23
e 1 30
e 1 69
e 1 81
e 1 128
e 2 7
e 2 113
e 2 174
e 3 56
e 3 129
e 3 136
e 4 45
e 4 111
e 4 134
e 5 29
e 5 107
e 5 110
e 5 143
e 5 155
e 6 8
e 6 91
e 6 123
e 7 180
e 8 106
e 8 111
e 8 197
e 9 176
e 9 184
e 10 97
e 10 141
e 10 156
e 10 167
e 11 77
e 12 73
e 13 76
e 13 126
e 13 147
e 13 180
e 14 71
e 14 100
e 14 146
e 14 163
e 15 41
e 15 59
e 15 100
e 16 119
e 16 176
e 17 53
e 18 100
e 18 161
e 19 26
e 20 38
e 20 72
e 20 100
e 20 102
e 20 163
e 21 77
e 21 95
e 22 86
e 22 107
e 22 179
e 23 46
e 23 84
e 23 101
e 23 184
e 24 45
e 24 90
e 24 155
e 24 173
e 24 183
e 25 33
e 25 104
e 25 131
e 26 55
e 26 112
e 26 146
e 26 160
e 26 173
e 26 174
e 27 92
e 27 105
e 27 108
e 27 132
e 27 170
e 27 174
e 27 196
e 29 181
e 30 69
e 30 83
e 30 150
e 31 155
e 31 161
e 31 164
e 32 39
e 33 113
e 34 52
e 34 123
e 34 180
e 35 157
e 36 77
e 37 189
e 38 43
e 38 47
e 38 83
e 38 96
e 38 147
e 39 75
e 39 122
e 39 124
e 39 135
e 40 142
e 41 87
e 41 183
e 42 77
e 42 118
e 43 71
e 43 114
e 43 131
e 44 53
e 44 61
e 44 77
e 44 91
e 44 93
e 45 104
e 46 93
e 46 195
e 46 200
e 47 132
e 48 166
e 48 175
e 49 130
e 49 155
e 49 179
e 50 117
e 52 59
e 52 167
e 52 200
e 53 84
e 53 107
e 53 171
e 53 200
e 54 105
e 54 123
e 54 200
e 55 60
e 55 90
e 55 171
e 56 131
e 56 148
e 56 173
e 57 71
e 58 125
e 59 188
e 60 89
e 60 142
e 61 143
e 61 173
e 62 99
e 62 119
e 63 144
e 63 165
e 63 197
e 65 91
e 65 118
e 66 180
e 67 81
e 67 115
e 67 188
e 68 117
e 68 152
e 68 198
e 69 88
e 70 183
e 71 104
e 71 156
e 73 123
e 73 124
e 73 177
e 74 124
e 74 193
e 75 77
e 75 104
e 77 183
e 77 200
e 78 167
e 79 81
e 79 171
e 79 172
e 80 92
e 80 96
e 81 84
e 81 111
e 81 136
e 81 170
e 82 179
e 83 105
e 85 107
e 85 144
e 86 152
e 86 164
e 89 134
e 89 150
e 89 173
e 89 194
e 91 126
e 91 141
e 91 154
e 91 180
e 91 195
e 92 174
e 94 99
e 94 127
e 94 170
e 94 195
e 95 115
e 95 116
e 96 116
e 97 115
e 98 133
e 98 172
e 100 111
e 100 164
e 102 183
e 103 121
e 104 117
e 104 159
e 106 128
e 106 188
e 107 121
e 108 117
e 108 128
e 108 144
e 108 146
e 108 200
e 109 126
e 110 174
e 111 138
e 112 197
e 113 158
e 114 166
e 114 188
e 114 190
e 115 183
e 117 119
e 118 130
e 118 156
e 118 174
e 119 178
e 121 157
e 122 179
e 123 192
e 126 155
e 126 191
e 127 187
e 128 181
e 129 130
e 129 198
e 131 183
e 133 159
e 136 142
e 137 165
e 138 159
e 138 164
e 139 180
e 140 196
e 141 142
e 142 181
e 143 161
e 143 168
e 143 176
e 143 191
e 145 180
e 146 171
e 147 181
e 147 189
e 149 157
e 150 153
e 151 153
e 151 166
e 153 191
e 154 160
e 154 174
e 156 173
e 156 192
e 157 166
e 157 180
e 158 184
e 158 189
e 159 194
e 160 186
e 161 187
e 162 185
e 162 197
e 163 169
e 164 165
e 167 192
e 170 190
e 171 172
e 171 185
e 171 191
e 172 180
e 172 189
e 174 183
e 179 180
e 181 194
e 187 197
e 188 193
e 194 199
