200 424
e 1 67
e 1 120
e 1 136
e 1 180
e 2 38
e 2 52
e 2 143
e 2 185
e 3 15
e 3 72
e 3 117
e 3 132
e 3 155
e 3 192
e 4 111
e 5 134
e 5 178
e 5 200
e 6 9
e 6 59
e 6 72
e 6 96
e 6 136
e 6 173
e 7 30
e 7 66
e 8 111
e 8 114
e 8 126
e 9 65
e 9 80
e 9 109
e 9 180
e 10 19
e 10 27
e 10 62
e 10 178
e 11 117
e 11 121
e 12 76
e 12 127
e 12 148
e 12 182
e 12 186
e 13 27
e 13 42
e 13 44
e 13 98
e 13 123
e 13 153
e 14 128
e 15 87
e 15 117
e 15 199
e 15 200
e 16 25
e 16 34
e 17 21
e 17 38
e 17 113
e 17 141
e 17 154
e 17 162
e 17 195
e 18 86
e 18 117
e 18 120
e 18 128
e 19 34
e 19 87
e 19 122
e 19 161
e 19 166
e 19 178
e 19 180
e 20 63
e 20 96
e 20 100
e 20 120
e 20 199
e 21 43
e 21 57
e 21 66
e 21 167
e 22 110
e 22 111
e 22 154
e 23 25
e 23 87
e 23 110
e 24 43
e 24 102
e 24 132
e 24 164
e 25 94
e 25 112
e 26 62
e 26 85
e 26 90
e 26 104
e 26 112
e 26 120
e 26 128
e 27 43
e 27 115
e 28 143
e 28 154
e 28 187
e 28 193
e 29 58
e 29 118
e 30 33
e 30 94
e 30 161
e 30 185
e 31 69
e 31 78
e 31 91
e 31 187
e 32 59
e 32 84
e 32 93
e 33 57
e 33 98
e 33 153
e 33 162
e 33 192
e 34 80
e 34 155
e 34 199
e 35 103
e 35 124
e 35 131
e 36 105
e 36 121
e 37 55
e 37 81
e 37 134
e 37 146
e 37 170
e 38 52
e 38 69
e 38 84
e 38 103
e 38 121
e 38 181
e 39 55
e 39 57
e 39 116
e 40 99
e 40 100
e 40 173
e 41 186
e 41 192
e 42 57
e 42 118
e 42 178
e 43 109
e 43 111
e 43 194
e 44 65
e 44 146
e 44 178
e 44 187
e 44 195
e 44 199
e 45 112
e 45 154
e 45 164
e 45 183
e 46 72
e 46 107
e 46 111
e 46 118
e 46 166
e 46 187
e 46 190
e 46 191
e 47 150
e 47 175
e 47 186
e 47 192
e 48 66
e 48 98
e 48 103
e 48 183
e 49 159
e 49 164
e 50 65
e 50 81
e 50 110
e 50 181
e 51 122
e 51 157
e 51 163
e 52 62
e 52 97
e 52 132
e 52 177
e 53 169
e 54 145
e 54 150
e 55 83
e 55 105
e 55 108
e 55 168
e 56 62
e 56 70
e 56 72
e 56 96
e 57 63
e 57 106
e 57 139
e 57 185
e 58 85
e 58 139
e 59 82
e 59 161
e 60 146
e 60 190
e 61 94
e 61 154
e 61 181
e 62 121
e 62 134
e 62 154
e 62 158
e 63 97
e 63 178
e 64 68
e 64 100
e 64 156
e 64 157
e 64 160
e 64 164
e 64 183
e 64 200
e 65 76
e 65 87
e 65 140
e 65 165
e 66 87
e 66 156
e 66 171
e 66 193
e 67 73
e 67 78
e 67 139
e 67 145
e 67 186
e 68 145
e 69 87
e 69 92
e 69 132
e 70 71
e 70 144
e 70 151
e 70 181
e 71 93
e 71 101
e 71 117
e 71 135
e 71 178
e 72 163
e 73 79
e 73 81
e 73 92
e 73 167
e 74 170
e 75 191
e 76 77
e 76 132
e 77 80
e 77 107
e 77 125
e 77 178
e 77 180
e 77 187
e 77 193
e 78 117
e 78 133
e 79 106
e 80 117
e 80 138
e 82 93
e 82 113
e 82 115
e 82 128
e 83 192
e 84 161
e 85 89
e 85 177
e 85 181
e 85 186
e 85 187
e 86 93
e 86 152
e 86 157
e 86 182
e 86 193
e 88 101
e 88 109
e 88 191
e 89 100
e 89 107
e 89 127
e 89 151
e 89 170
e 90 95
e 90 155
e 90 167
e 91 127
e 92 103
e 93 97
e 93 133
e 93 140
e 93 153
e 94 169
e 95 167
e 96 98
e 96 160
e 97 176
e 98 114
e 98 200
e 99 122
e 100 192
e 102 167
e 102 194
e 102 200
e 103 135
e 103 191
e 104 144
e 105 107
e 105 129
e 105 145
e 105 185
e 106 192
e 107 185
e 107 190
e 108 128
e 108 141
e 108 145
e 108 151
e 108 197
e 108 200
e 110 131
e 110 193
e 112 127
e 113 136
e 113 174
e 113 179
e 113 191
e 114 117
e 114 164
e 114 166
e 114 193
e 115 119
e 115 132
e 115 155
e 115 156
e 116 152
e 116 171
e 117 144
e 117 169
e 118 185
e 119 185
e 119 186
e 120 178
e 121 129
e 122 190
e 123 143
e 124 152
e 124 173
e 125 169
e 126 135
e 126 163
e 127 164
e 129 181
e 129 185
e 131 171
e 131 200
e 134 157
e 135 144
e 135 169
e 136 187
e 139 200
e 140 162
e 141 155
e 141 169
e 141 176
e 143 164
e 144 145
e 144 153
e 144 185
e 146 150
e 146 186
e 146 187
e 148 195
e 150 156
e 151 167
e 151 193
e 152 181
e 152 186
e 152 190
e 152 198
e 154 165
e 155 179
e 157 174
e 159 164
e 159 195
e 159 200
e 162 169
e 163 172
e 163 183
e 164 166
e 165 170
e 167 181
e 169 176
e 172 177
e 184 188
e 186 197
e 189 192
e 190 192
e 190 194
