200 290
e 1 108
e 1 110
e 1 116
e 1 124
e 1 133
e 1 161
e 2 9
e 2 163
e 2 183
e 2 192
e 3 9
e 3 61
e 3 159
e 3 166
e 3 184
e 3 191
e 4 101
e 4 142
e 4 167
e 4 197
e 5 33
e 5 88
e 5 142
e 5 157
e 5 182
e 6 58
e 6 77
e 6 115
e 6 149
e 6 173
e 6 180
e 7 11
e 7 98
e 7 146
e 8 32
e 8 67
e 8 113
e 8 136
e 9 70
e 9 92
e 9 115
e 9 135
e 10 70
e 10 76
e 11 54
e 11 73
e 11 109
e 11 198
e 12 41
e 12 81
e 12 155
e 12 171
e 13 45
e 13 79
e 13 120
e 13 136
e 14 53
e 14 106
e 14 127
e 14 137
e 15 33
e 16 71
e 16 112
e 17 128
e 17 175
e 18 59
e 18 67
e 19 127
e 19 193
e 19 196
e 20 70
e 20 152
e 20 166
e 20 198
e 21 85
e 21 118
e 21 153
e 22 110
e 22 177
e 22 188
e 23 75
e 23 154
e 23 178
e 23 196
e 24 79
e 25 56
e 25 77
e 26 161
e 27 35
e 27 86
e 27 159
e 29 111
e 30 43
e 30 88
e 30 93
e 30 104
e 31 129
e 32 35
e 32 72
e 32 83
e 32 135
e 33 176
e 34 37
e 34 53
e 34 150
e 35 71
e 35 113
e 36 107
e 37 43
e 37 65
e 37 112
e 37 118
e 37 170
e 37 199
e 39 135
e 39 169
e 40 179
e 40 195
e 41 86
e 41 136
e 42 108
e 42 135
e 42 141
e 42 143
e 42 166
e 42 187
e 43 49
e 43 86
e 44 115
e 45 115
e 46 86
e 46 89
e 46 96
e 46 112
e 46 139
e 46 155
e 46 195
e 47 53
e 47 55
e 47 151
e 47 178
e 48 119
e 48 155
e 48 159
e 49 182
e 50 109
e 51 57
e 51 127
e 52 177
e 54 69
e 54 70
e 54 94
e 54 103
e 54 156
e 54 170
e 55 84
e 57 88
e 57 164
e 57 196
e 58 76
e 58 108
e 58 112
e 58 192
e 59 71
e 59 100
e 59 167
e 60 91
e 64 182
e 64 189
e 64 194
e 65 150
e 65 182
e 66 81
e 67 71
e 68 85
e 69 120
e 69 141
e 70 113
e 70 193
e 71 95
e 71 121
e 71 194
e 72 80
e 72 191
e 73 104
e 73 141
e 74 77
e 74 88
e 74 170
e 75 197
e 77 102
e 77 159
e 77 198
e 79 148
e 80 144
e 81 131
e 82 129
e 82 172
e 84 97
e 87 118
e 87 151
e 88 144
e 88 157
e 88 166
e 89 102
e 89 116
e 89 133
e 89 184
e 91 122
e 91 187
e 92 96
e 92 181
e 92 193
e 93 180
e 94 184
e 95 137
e 96 105
e 98 126
e 98 192
e 100 114
e 102 147
e 103 105
e 103 193
e 104 150
e 106 176
e 107 170
e 107 172
e 108 109
e 109 127
e 109 186
e 110 132
e 111 196
e 112 153
e 113 173
e 114 161
e 115 166
e 116 125
e 116 158
e 117 124
e 117 157
e 118 119
e 118 190
e 119 134
e 119 143
e 119 145
e 119 164
e 120 122
e 120 125
e 120 189
e 121 125
e 121 137
e 121 197
e 122 148
e 123 135
e 124 135
e 124 177
e 125 138
e 125 144
e 125 176
e 125 193
e 126 185
e 127 196
e 127 197
e 128 188
e 132 138
e 133 197
e 135 180
e 136 195
e 138 188
e 143 152
e 146 162
e 148 157
e 148 179
e 151 172
e 153 174
e 153 176
e 153 188
e 156 188
e 157 162
e 160 184
e 160 195
e 161 166
e 163 192
e 166 190
e 171 186
e 174 178
e 176 197
e 181 198
e 189 191
e 197 199
