200 191
e 1 16
e 1 112
e 1 120
e 2 60
e 2 78
e 2 184
e 3 92
e 3 157
e 4 29
e 5 35
e 5 141
e 6 183
e 7 8
e 8 82
e 8 104
e 9 94
e 9 102
e 9 108
e 10 16
e 10 29
e 11 29
e 11 62
e 11 74
e 11 154
e 12 41
e 12 103
e 13 169
e 14 35
e 14 38
e 14 112
e 14 153
e 15 19
e 15 159
e 16 116
e 19 111
e 19 120
e 20 137
e 21 74
e 22 71
e 22 114
e 22 167
e 23 89
e 25 132
e 25 154
e 26 143
e 26 154
e 27 56
e 27 65
e 27 96
e 28 38
e 28 100
e 28 188
e 29 37
e 29 109
e 30 97
e 30 128
e 30 159
e 30 160
e 30 193
e 32 48
e 32 74
e 33 35
e 33 91
e 33 116
e 33 138
e 34 112
e 34 169
e 35 87
e 35 127
e 38 110
e 38 164
e 38 181
e 38 183
e 39 158
e 39 188
e 41 43
e 41 51
e 41 81
e 43 194
e 44 147
e 45 187
e 46 166
e 47 143
e 48 92
e 49 109
e 50 139
e 50 169
e 51 97
e 52 177
e 53 62
e 53 157
e 55 194
e 61 128
e 61 171
e 62 91
e 62 132
e 63 199
e 65 153
e 65 190
e 66 69
e 66 146
e 66 158
e 66 197
e 68 168
e 69 88
e 69 138
e 69 170
e 71 75
e 71 125
e 72 198
e 73 197
e 74 115
e 74 162
e 76 150
e 76 188
e 78 142
e 80 95
e 80 157
e 81 107
e 81 188
e 81 198
e 84 182
e 86 88
e 86 124
e 86 148
e 86 195
e 88 92
e 88 174
e 90 198
e 91 94
e 92 186
e 94 103
e 97 101
e 97 130
e 97 198
e 98 142
e 98 162
e 99 190
e 100 112
e 100 135
e 100 172
e 102 177
e 103 145
e 104 117
e 107 173
e 108 184
e 108 186
e 108 195
e 110 172
e 112 136
e 114 191
e 116 170
e 117 191
e 118 135
e 121 123
e 122 125
e 124 160
e 125 135
e 125 136
e 130 140
e 132 161
e 132 190
e 133 163
e 137 138
e 137 186
e 139 157
e 139 183
e 140 177
e 141 182
e 143 156
e 145 152
e 145 157
e 145 171
e 145 174
e 145 180
e 146 155
e 148 179
e 148 189
e 149 158
e 149 193
e 152 178
e 156 178
e 158 182
e 160 185
e 164 173
e 167 173
e 172 176
e 173 182
e 175 198
e 177 197
e 186 188
