300 235
e 1 200
e 1 247
e 2 269
e 3 65
e 3 141
e 4 223
e 4 280
e 6 193
e 7 81
e 7 284
e 8 15
e 8 84
e 8 146
e 9 102
e 10 213
e 11 20
e 11 169
e 12 164
e 13 238
e 13 297
e 14 195
e 15 103
e 15 124
e 16 40
e 16 92
e 16 107
e 17 68
e 18 240
e 19 42
e 20 184
e 21 217
e 22 125
e 22 225
e 23 85
e 23 260
e 24 75
e 25 214
e 25 221
e 25 227
e 26 83
e 28 51
e 28 162
e 30 87
e 31 127
e 32 46
e 32 69
e 32 104
e 33 37
e 33 139
e 33 172
e 35 156
e 36 38
e 36 46
e 36 133
e 36 173
e 37 172
e 37 267
e 38 57
e 38 60
e 40 53
e 40 300
e 41 45
e 42 256
e 43 117
e 43 237
e 47 77
e 47 224
e 48 249
e 50 70
e 50 86
e 50 152
e 51 157
e 51 204
e 51 250
e 52 220
e 53 105
e 53 106
e 53 292
e 55 177
e 56 180
e 56 278
e 57 198
e 57 202
e 57 249
e 57 283
e 58 212
e 59 88
e 60 75
e 60 240
e 61 158
e 61 262
e 62 168
e 66 156
e 67 281
e 68 74
e 68 259
e 69 214
e 71 163
e 71 175
e 71 201
e 72 145
e 72 208
e 73 166
e 73 187
e 75 107
e 75 182
e 75 240
e 76 92
e 79 103
e 79 299
e 81 89
e 82 107
e 82 286
e 83 133
e 84 115
e 85 174
e 88 274
e 89 108
e 89 110
e 89 274
e 92 94
e 93 231
e 94 141
e 96 109
e 97 148
e 97 199
e 98 220
e 100 116
e 103 119
e 103 154
e 104 158
e 104 219
e 105 261
e 105 274
e 106 120
e 106 233
e 109 275
e 110 293
e 111 124
e 111 130
e 112 253
e 115 177
e 115 199
e 117 294
e 118 300
e 122 233
e 123 131
e 124 175
e 124 260
e 125 246
e 128 207
e 130 188
e 130 260
e 132 233
e 134 237
e 136 296
e 137 148
e 137 227
e 138 222
e 138 236
e 138 241
e 139 192
e 140 175
e 141 163
e 142 157
e 142 186
e 142 265
e 146 237
e 146 272
e 146 299
e 147 244
e 147 260
e 148 202
e 148 233
e 153 158
e 153 290
e 154 287
e 155 241
e 162 285
e 163 201
e 168 221
e 170 181
e 171 259
e 171 296
e 172 234
e 174 219
e 174 260
e 176 270
e 177 271
e 180 194
e 181 269
e 182 224
e 184 214
e 184 245
e 185 210
e 185 291
e 188 208
e 188 226
e 190 268
e 191 271
e 191 274
e 195 227
e 198 268
e 198 298
e 200 225
e 200 283
e 203 220
e 203 240
e 204 251
e 207 249
e 207 298
e 209 256
e 209 284
e 211 227
e 215 235
e 220 244
e 220 292
e 222 257
e 222 271
e 224 263
e 224 273
e 230 257
e 234 273
e 237 285
e 238 300
e 244 262
e 251 267
e 256 297
e 258 281
e 264 287
e 266 279
e 266 299
e 272 294
e 285 296
e 288 297
