100 126
e 2 18
e 2 41
e 3 30
e 3 79
e 3 89
e 3 96
e 4 74
e 5 36
e 5 63
e 5 84
e 5 89
e 7 65
e 7 84
e 8 82
e 8 85
e 10 47
e 10 55
e 10 88
e 10 90
e 11 33
e 11 84
e 11 96
e 11 97
e 11 98
e 12 89
e 12 97
e 12 99
e 13 83
e 14 71
e 15 59
e 16 46
e 16 75
e 16 87
e 17 37
e 17 57
e 18 51
e 19 68
e 19 78
e 22 26
e 22 34
e 22 93
e 23 24
e 23 94
e 24 32
e 24 33
e 24 45
e 24 63
e 24 68
e 24 69
e 25 46
e 25 69
e 25 84
e 25 86
e 25 96
e 26 89
e 27 67
e 27 76
e 28 55
e 29 97
e 30 52
e 30 71
e 30 97
e 31 33
e 31 83
e 33 83
e 33 86
e 34 37
e 37 51
e 37 84
e 37 97
e 38 95
e 39 97
e 40 53
e 41 47
e 42 46
e 42 71
e 43 60
e 43 79
e 44 93
e 46 67
e 46 68
e 47 99
e 48 52
e 50 53
e 51 57
e 51 58
e 51 63
e 53 74
e 54 58
e 54 86
e 55 66
e 56 57
e 56 66
e 56 76
e 56 91
e 57 73
e 57 77
e 58 63
e 58 91
e 59 89
e 59 98
e 60 68
e 60 81
e 60 83
e 61 66
e 61 98
e 62 96
e 62 98
e 64 66
e 65 95
e 68 76
e 70 78
e 71 92
e 72 83
e 74 96
e 74 99
e 75 80
e 76 82
e 78 96
e 80 88
e 82 100
e 83 86
e 86 92
e 87 89
e 87 91
e 93 97
