100 162
e 1 7
e 1 28
e 2 26
e 2 78
e 2 84
e 3 14
e 3 55
e 3 81
e 4 5
e 4 18
e 4 53
e 4 67
e 5 15
e 5 16
e 5 71
e 5 79
e 6 47
e 6 89
e 7 47
e 7 54
e 7 60
e 7 88
e 7 89
e 8 12
e 8 51
e 8 56
e 8 59
e 8 68
e 8 90
e 9 30
e 9 70
e 10 18
e 10 38
e 10 45
e 10 55
e 11 37
e 11 92
e 12 36
e 12 72
e 13 17
e 13 25
e 13 34
e 13 57
e 13 75
e 14 23
e 14 32
e 15 22
e 15 45
e 15 63
e 15 96
e 15 98
e 16 42
e 17 48
e 17 49
e 18 39
e 18 48
e 18 62
e 19 22
e 19 29
e 19 58
e 20 32
e 20 78
e 21 26
e 21 27
e 21 38
e 22 31
e 23 69
e 23 82
e 24 31
e 24 40
e 24 67
e 26 32
e 26 36
e 26 60
e 26 64
e 26 83
e 27 60
e 27 61
e 28 69
e 28 94
e 29 37
e 29 84
e 30 59
e 30 72
e 31 68
e 31 75
e 32 46
e 32 60
e 32 79
e 32 97
e 33 39
e 33 66
e 33 93
e 34 43
e 34 44
e 34 76
e 35 65
e 36 42
e 37 60
e 37 74
e 37 98
e 39 50
e 39 63
e 39 85
e 40 50
e 40 61
e 40 67
e 41 49
e 41 61
e 42 72
e 42 83
e 42 88
e 42 93
e 43 76
e 43 78
e 43 79
e 44 85
e 44 87
e 44 96
e 47 68
e 47 70
e 49 70
e 49 85
e 50 59
e 51 60
e 51 86
e 52 58
e 54 94
e 54 99
e 55 64
e 55 74
e 55 93
e 56 66
e 56 80
e 61 79
e 61 81
e 62 63
e 63 74
e 63 96
e 64 71
e 64 80
e 64 96
e 65 76
e 66 78
e 70 97
e 71 77
e 72 91
e 73 89
e 74 75
e 74 94
e 74 96
e 76 84
e 76 93
e 77 80
e 79 100
e 81 82
e 81 88
e 83 85
e 83 93
e 85 89
e 85 94
e 89 100
