300 214
e 1 200
e 3 152
e 3 184
e 4 57
e 6 24
e 6 152
e 6 198
e 7 117
e 9 187
e 10 270
e 11 96
e 11 250
e 13 40
e 13 99
e 15 103
e 16 34
e 16 232
e 17 141
e 19 27
e 19 147
e 20 46
e 21 119
e 21 269
e 22 275
e 23 38
e 23 138
e 23 161
e 25 59
e 26 74
e 26 154
e 26 175
e 26 209
e 27 98
e 27 293
e 28 249
e 28 268
e 29 292
e 31 69
e 33 80
e 35 49
e 35 70
e 35 259
e 38 185
e 38 203
e 38 212
e 39 148
e 39 208
e 39 267
e 40 180
e 40 226
e 41 190
e 43 56
e 43 215
e 43 243
e 44 87
e 44 243
e 48 151
e 48 270
e 49 263
e 50 63
e 50 84
e 50 119
e 50 215
e 51 92
e 51 94
e 53 97
e 53 295
e 54 186
e 55 181
e 56 84
e 56 88
e 56 184
e 57 151
e 59 141
e 59 143
e 60 81
e 60 241
e 63 268
e 64 200
e 65 276
e 70 191
e 71 100
e 71 244
e 71 299
e 72 160
e 73 141
e 74 149
e 76 134
e 79 223
e 79 244
e 80 226
e 81 281
e 82 126
e 84 191
e 84 222
e 84 280
e 85 211
e 89 244
e 91 165
e 92 154
e 92 161
e 92 267
e 93 146
e 94 228
e 94 244
e 95 121
e 95 194
e 95 236
e 97 295
e 98 154
e 98 189
e 99 273
e 100 279
e 102 152
e 102 196
e 103 168
e 104 186
e 105 172
e 105 285
e 105 296
e 107 225
e 108 152
e 110 244
e 114 176
e 114 245
e 114 267
e 118 121
e 118 179
e 118 193
e 120 191
e 120 291
e 121 247
e 122 300
e 124 258
e 124 268
e 126 219
e 126 234
e 134 216
e 139 170
e 140 190
e 141 240
e 145 178
e 147 231
e 148 276
e 149 245
e 152 289
e 152 297
e 153 269
e 154 164
e 156 169
e 156 175
e 158 189
e 158 207
e 159 208
e 160 164
e 161 213
e 163 187
e 163 251
e 163 282
e 163 294
e 164 194
e 165 171
e 165 262
e 167 255
e 169 177
e 170 198
e 170 212
e 171 218
e 171 251
e 173 284
e 173 291
e 174 211
e 174 249
e 174 272
e 175 249
e 177 237
e 177 246
e 180 202
e 180 252
e 180 298
e 184 231
e 188 249
e 188 275
e 194 216
e 197 243
e 198 238
e 199 243
e 204 249
e 205 294
e 206 237
e 206 260
e 207 209
e 208 282
e 212 265
e 215 281
e 216 232
e 222 235
e 223 284
e 227 239
e 227 295
e 228 246
e 228 280
e 233 271
e 233 287
e 234 259
e 240 264
e 248 268
e 257 267
e 259 296
e 264 275
e 266 268
e 270 299
e 279 287
e 279 291
