200 335
e 1 41
e 1 84
e 1 104
e 2 114
e 3 43
e 3 68
e 3 126
e 4 31
e 4 43
e 5 25
e 5 87
e 5 130
e 5 139
e 6 27
e 7 76
e 7 80
e 7 95
e 8 10
e 8 18
e 8 59
e 8 109
e 8 157
e 9 86
e 9 130
e 9 137
e 9 184
e 10 69
e 10 192
e 11 111
e 11 171
e 12 178
e 13 31
e 13 33
e 13 82
e 13 140
e 14 35
e 14 47
e 14 158
e 14 177
e 14 179
e 14 187
e 15 82
e 16 97
e 16 157
e 16 184
e 17 146
e 17 165
e 18 77
e 18 172
e 19 54
e 19 80
e 19 81
e 19 138
e 21 81
e 21 161
e 22 199
e 23 79
e 23 136
e 23 179
e 23 195
e 24 72
e 24 128
e 24 190
e 25 49
e 25 90
e 25 106
e 25 110
e 25 161
e 26 49
e 26 95
e 26 108
e 26 117
e 26 124
e 27 77
e 27 136
e 28 62
e 28 95
e 29 77
e 29 112
e 30 51
e 30 83
e 30 180
e 30 192
e 31 121
e 31 171
e 31 196
e 32 69
e 32 95
e 32 112
e 32 148
e 32 159
e 32 178
e 33 109
e 33 144
e 34 172
e 36 75
e 36 133
e 36 172
e 36 173
e 37 160
e 38 129
e 39 53
e 39 62
e 39 131
e 39 186
e 40 112
e 40 133
e 41 115
e 41 182
e 41 184
e 42 78
e 43 93
e 43 150
e 43 176
e 44 179
e 45 61
e 45 140
e 45 185
e 46 95
e 47 89
e 48 59
e 48 66
e 48 109
e 48 114
e 48 181
e 49 93
e 49 132
e 49 180
e 50 72
e 50 125
e 51 116
e 51 124
e 51 140
e 51 147
e 52 114
e 52 136
e 52 187
e 52 192
e 52 195
e 53 96
e 53 170
e 53 190
e 54 112
e 54 138
e 54 148
e 54 151
e 54 192
e 55 67
e 55 117
e 55 177
e 56 103
e 56 141
e 56 155
e 57 88
e 58 90
e 58 147
e 58 151
e 60 123
e 61 106
e 61 136
e 61 179
e 62 64
e 62 89
e 62 112
e 62 189
e 63 79
e 63 135
e 63 182
e 65 100
e 66 101
e 66 110
e 66 111
e 66 139
e 67 99
e 67 115
e 67 160
e 67 170
e 68 90
e 68 185
e 68 193
e 69 182
e 70 126
e 70 135
e 70 140
e 71 81
e 72 81
e 72 94
e 73 165
e 74 172
e 74 174
e 74 178
e 74 191
e 75 104
e 75 178
e 75 192
e 76 199
e 77 117
e 77 139
e 78 135
e 78 158
e 79 80
e 79 183
e 81 94
e 82 185
e 84 121
e 84 160
e 84 187
e 86 99
e 86 100
e 86 153
e 87 109
e 88 143
e 88 191
e 88 196
e 89 169
e 90 175
e 91 128
e 91 152
e 91 161
e 91 167
e 92 100
e 92 133
e 92 139
e 92 150
e 92 188
e 93 112
e 93 116
e 93 134
e 93 141
e 93 193
e 94 125
e 94 194
e 95 98
e 96 109
e 97 172
e 97 178
e 98 132
e 98 144
e 98 199
e 99 129
e 99 157
e 99 171
e 99 195
e 100 160
e 101 124
e 102 119
e 102 124
e 102 153
e 103 121
e 103 130
e 103 147
e 103 186
e 105 115
e 105 168
e 106 128
e 106 134
e 106 162
e 106 189
e 107 166
e 107 173
e 107 174
e 107 182
e 107 187
e 108 172
e 108 173
e 109 119
e 109 120
e 109 140
e 109 197
e 110 126
e 110 185
e 113 168
e 114 154
e 115 172
e 116 176
e 118 169
e 119 155
e 120 190
e 121 152
e 124 150
e 124 165
e 125 169
e 125 187
e 126 176
e 127 187
e 127 189
e 129 133
e 129 163
e 130 196
e 131 182
e 133 199
e 134 157
e 134 190
e 134 200
e 135 142
e 136 172
e 136 196
e 137 195
e 139 164
e 139 165
e 139 176
e 142 175
e 143 179
e 144 193
e 145 154
e 145 172
e 146 171
e 146 184
e 147 168
e 147 184
e 148 158
e 151 195
e 152 168
e 154 162
e 154 189
e 157 168
e 159 166
e 159 191
e 160 196
e 162 199
e 164 189
e 165 180
e 168 196
e 173 177
e 173 183
e 173 184
e 174 181
e 174 194
e 178 188
e 179 192
e 181 187
e 182 183
e 189 197
e 191 199
e 195 196
