200 220
e 1 8
e 1 53
e 1 90
e 1 125
e 2 118
e 3 11
e 3 40
e 3 165
e 3 174
e 4 36
e 4 110
e 4 172
e 4 180
e 5 51
e 5 171
e 6 88
e 7 78
e 7 198
e 8 76
e 8 156
e 9 78
e 10 85
e 10 136
e 10 146
e 10 160
e 12 68
e 13 93
e 13 159
e 14 32
e 14 101
e 15 150
e 17 62
e 17 195
e 18 86
e 18 182
e 19 25
e 19 69
e 19 158
e 19 183
e 20 29
e 20 160
e 20 170
e 21 34
e 21 164
e 24 32
e 24 103
e 25 94
e 25 151
e 25 178
e 25 197
e 27 152
e 28 121
e 28 123
e 28 148
e 28 156
e 28 178
e 28 184
e 29 71
e 29 191
e 30 118
e 30 129
e 31 117
e 31 189
e 32 185
e 33 63
e 33 162
e 34 151
e 38 159
e 38 178
e 38 187
e 38 198
e 39 110
e 39 163
e 40 174
e 40 175
e 42 103
e 43 58
e 44 54
e 45 49
e 45 107
e 45 125
e 45 173
e 47 106
e 47 122
e 47 159
e 48 76
e 49 50
e 49 187
e 50 87
e 51 84
e 53 65
e 53 69
e 53 107
e 54 58
e 54 125
e 54 151
e 54 155
e 55 146
e 56 198
e 57 97
e 57 166
e 58 122
e 58 159
e 59 62
e 59 102
e 59 144
e 59 200
e 60 156
e 60 194
e 60 195
e 62 76
e 62 101
e 64 94
e 64 182
e 66 83
e 66 120
e 68 105
e 68 106
e 68 158
e 69 158
e 69 170
e 69 188
e 70 127
e 70 147
e 71 104
e 71 119
e 71 121
e 72 104
e 73 114
e 73 122
e 73 141
e 73 179
e 75 172
e 76 189
e 77 150
e 78 102
e 78 153
e 79 90
e 79 113
e 79 150
e 79 189
e 80 99
e 81 83
e 82 135
e 82 139
e 83 109
e 84 158
e 85 157
e 85 177
e 85 180
e 85 186
e 85 194
e 86 99
e 86 155
e 86 163
e 88 186
e 89 128
e 89 142
e 90 176
e 91 95
e 92 115
e 94 163
e 96 116
e 100 101
e 100 116
e 101 189
e 101 191
e 102 141
e 104 118
e 105 178
e 106 197
e 107 113
e 109 121
e 109 139
e 109 183
e 110 140
e 111 147
e 113 162
e 114 140
e 115 123
e 116 180
e 117 151
e 118 146
e 118 193
e 120 126
e 120 158
e 120 163
e 123 197
e 124 150
e 124 187
e 126 193
e 128 195
e 129 185
e 129 186
e 132 174
e 132 198
e 135 165
e 135 179
e 139 162
e 139 177
e 142 156
e 142 172
e 143 161
e 145 165
e 145 173
e 147 181
e 151 193
e 153 162
e 156 175
e 158 196
e 159 160
e 161 170
e 161 181
e 167 198
e 168 178
e 168 194
e 175 195
e 175 198
e 176 193
e 181 196
