100 154
e 1 4
e 1 7
e 2 30
e 2 37
e 2 61
e 2 68
e 2 70
e 2 71
e 3 58
e 4 49
e 4 60
e 4 61
e 5 27
e 5 29
e 5 78
e 5 89
e 5 92
e 6 11
e 6 17
e 6 19
e 6 20
e 6 30
e 6 44
e 6 81
e 6 94
e 7 28
e 8 34
e 8 60
e 8 67
e 8 79
e 8 91
e 9 82
e 10 23
e 10 81
e 10 88
e 11 18
e 11 73
e 13 14
e 13 32
e 13 54
e 13 91
e 14 39
e 15 49
e 15 62
e 15 69
e 15 92
e 16 85
e 16 92
e 17 91
e 17 98
e 18 25
e 19 74
e 19 76
e 19 82
e 20 23
e 20 36
e 20 87
e 21 38
e 22 38
e 22 51
e 22 84
e 23 39
e 23 89
e 24 52
e 24 70
e 24 71
e 24 77
e 24 84
e 25 92
e 26 75
e 26 81
e 26 85
e 27 35
e 27 40
e 27 51
e 27 96
e 29 33
e 29 57
e 29 78
e 30 35
e 30 53
e 30 74
e 31 63
e 31 93
e 32 93
e 33 43
e 33 74
e 34 43
e 35 60
e 35 70
e 35 79
e 35 85
e 36 72
e 37 40
e 37 78
e 38 60
e 38 77
e 38 90
e 40 68
e 40 96
e 41 51
e 42 58
e 42 79
e 42 89
e 43 87
e 44 77
e 44 86
e 46 63
e 46 70
e 46 81
e 47 51
e 47 66
e 49 51
e 49 60
e 49 67
e 49 90
e 49 97
e 50 96
e 51 78
e 52 59
e 52 63
e 55 64
e 55 69
e 55 88
e 56 90
e 57 82
e 59 68
e 59 76
e 60 71
e 61 95
e 61 100
e 62 64
e 62 69
e 62 75
e 64 94
e 64 100
e 65 84
e 66 86
e 66 92
e 66 95
e 67 84
e 69 83
e 70 92
e 71 75
e 71 86
e 72 83
e 74 75
e 75 82
e 77 96
e 85 98
e 87 89
e 88 97
e 90 92
e 95 99
