300 646
e 1 12
e 1 13
e 1 21
e 1 61
e 1 126
e 1 253
e 1 256
e 2 26
e 2 34
e 2 153
e 2 212
e 2 224
e 3 105
e 3 131
e 3 201
e 3 255
e 4 106
e 5 21
e 5 26
e 5 146
e 5 170
e 5 186
e 5 249
e 5 282
e 6 50
e 6 138
e 6 152
e 6 171
e 6 190
e 6 243
e 6 261
e 6 292
e 7 71
e 7 86
e 7 140
e 7 145
e 7 181
e 7 290
e 8 86
e 8 281
e 9 37
e 10 75
e 10 104
e 10 248
e 10 254
e 10 290
e 11 56
e 11 58
e 11 175
e 11 220
e 11 249
e 12 126
e 12 184
e 12 251
e 13 128
e 13 242
e 13 297
e 13 298
e 14 127
e 14 135
e 14 161
e 15 27
e 15 31
e 16 110
e 16 278
e 17 36
e 17 77
e 17 130
e 17 140
e 17 219
e 17 243
e 18 22
e 18 44
e 18 54
e 18 64
e 18 133
e 18 149
e 18 183
e 18 190
e 18 220
e 19 31
e 19 294
e 20 52
e 21 90
e 21 117
e 21 134
e 21 145
e 21 234
e 21 238
e 21 280
e 22 23
e 22 35
e 22 41
e 22 76
e 22 121
e 22 150
e 22 251
e 22 273
e 23 26
e 23 49
e 23 51
e 23 92
e 23 193
e 23 223
e 23 285
e 25 58
e 25 269
e 25 299
e 26 68
e 26 224
e 26 249
e 27 91
e 27 109
e 27 125
e 27 128
e 27 129
e 27 192
e 27 219
e 28 44
e 28 95
e 28 141
e 28 191
e 28 208
e 28 233
e 28 236
e 28 267
e 29 38
e 29 40
e 29 48
e 29 213
e 29 293
e 30 110
e 30 120
e 30 159
e 30 214
e 31 201
e 31 265
e 32 85
e 32 122
e 32 229
e 33 50
e 33 93
e 33 161
e 33 295
e 34 75
e 34 123
e 34 213
e 34 256
e 35 110
e 35 133
e 35 249
e 35 294
e 36 62
e 36 75
e 36 256
e 36 267
e 37 128
e 38 180
e 38 197
e 38 279
e 39 147
e 39 235
e 39 245
e 40 216
e 40 283
e 41 59
e 41 80
e 41 108
e 41 199
e 41 220
e 41 269
e 42 82
e 42 98
e 42 137
e 42 252
e 43 107
e 43 154
e 43 203
e 44 59
e 44 159
e 44 241
e 44 293
e 45 167
e 45 208
e 46 68
e 46 159
e 46 214
e 46 223
e 46 256
e 47 128
e 47 265
e 48 75
e 48 93
e 49 54
e 49 137
e 49 269
e 50 73
e 50 187
e 50 206
e 50 211
e 50 283
e 50 291
e 50 300
e 51 87
e 51 96
e 51 107
e 51 262
e 52 166
e 52 207
e 53 125
e 54 101
e 54 284
e 56 155
e 56 288
e 57 89
e 57 95
e 57 167
e 57 253
e 58 80
e 58 96
e 58 190
e 58 195
e 58 275
e 59 63
e 59 101
e 59 146
e 59 161
e 59 227
e 59 273
e 60 95
e 60 171
e 60 252
e 61 130
e 61 224
e 62 150
e 62 165
e 62 184
e 62 261
e 63 203
e 63 217
e 64 142
e 64 148
e 64 174
e 64 194
e 64 282
e 65 100
e 65 245
e 65 298
e 66 160
e 67 71
e 67 99
e 67 105
e 67 129
e 67 232
e 67 237
e 67 294
e 68 89
e 68 135
e 68 152
e 68 182
e 68 210
e 68 281
e 68 295
e 70 91
e 70 95
e 71 91
e 71 163
e 72 155
e 72 214
e 73 93
e 73 275
e 74 159
e 74 207
e 74 250
e 74 273
e 75 104
e 75 153
e 75 162
e 75 170
e 75 176
e 75 197
e 75 260
e 76 85
e 76 144
e 76 146
e 76 156
e 76 193
e 76 220
e 76 259
e 77 115
e 77 198
e 77 267
e 77 282
e 78 88
e 78 151
e 78 169
e 78 193
e 78 222
e 79 295
e 80 167
e 80 192
e 80 194
e 80 248
e 80 258
e 80 278
e 81 112
e 81 169
e 81 295
e 82 124
e 82 214
e 82 220
e 83 111
e 83 114
e 83 120
e 83 206
e 83 294
e 84 140
e 84 177
e 84 283
e 85 120
e 85 152
e 85 271
e 85 278
e 85 294
e 86 97
e 86 165
e 86 177
e 86 224
e 87 191
e 88 146
e 89 155
e 89 179
e 89 187
e 89 280
e 90 114
e 90 157
e 90 227
e 91 150
e 91 217
e 91 219
e 91 285
e 92 188
e 93 201
e 94 133
e 94 272
e 95 217
e 95 277
e 96 269
e 97 140
e 97 162
e 97 175
e 97 223
e 97 232
e 97 260
e 97 272
e 97 281
e 98 118
e 98 256
e 99 124
e 99 134
e 99 166
e 99 213
e 99 216
e 99 280
e 99 285
e 100 146
e 100 254
e 100 267
e 101 133
e 101 163
e 101 196
e 101 219
e 101 254
e 102 126
e 102 156
e 102 177
e 102 242
e 102 249
e 103 108
e 104 170
e 104 201
e 105 128
e 105 207
e 105 287
e 106 193
e 106 210
e 106 219
e 107 146
e 107 199
e 108 131
e 108 228
e 109 122
e 109 147
e 109 185
e 110 218
e 110 224
e 111 164
e 111 238
e 112 129
e 112 162
e 112 188
e 112 293
e 113 120
e 113 147
e 113 179
e 113 216
e 113 225
e 114 214
e 114 262
e 115 135
e 115 143
e 115 216
e 115 240
e 115 294
e 116 154
e 116 273
e 117 182
e 117 212
e 117 249
e 117 267
e 118 165
e 118 291
e 119 163
e 119 201
e 119 221
e 120 134
e 120 137
e 120 275
e 121 177
e 121 276
e 123 143
e 123 163
e 123 180
e 123 249
e 124 268
e 124 270
e 125 207
e 125 234
e 125 263
e 126 195
e 126 241
e 126 250
e 126 269
e 127 149
e 127 222
e 127 223
e 127 286
e 128 158
e 128 176
e 128 177
e 128 203
e 128 218
e 129 159
e 129 180
e 129 214
e 129 268
e 129 295
e 129 300
e 130 163
e 130 215
e 130 267
e 130 289
e 131 201
e 132 212
e 132 219
e 132 265
e 133 154
e 133 255
e 134 166
e 134 228
e 135 190
e 135 235
e 136 220
e 137 168
e 138 210
e 138 289
e 139 233
e 139 285
e 140 170
e 140 195
e 140 299
e 142 143
e 142 245
e 142 252
e 143 276
e 144 289
e 147 166
e 147 243
e 147 298
e 148 211
e 149 153
e 149 257
e 149 268
e 150 172
e 150 193
e 150 255
e 150 256
e 150 259
e 151 197
e 151 281
e 152 188
e 152 229
e 153 296
e 154 295
e 155 180
e 155 191
e 155 256
e 156 164
e 156 201
e 156 221
e 157 182
e 158 283
e 159 227
e 159 270
e 160 211
e 160 224
e 160 234
e 161 181
e 161 238
e 161 254
e 162 183
e 162 298
e 163 233
e 163 248
e 164 166
e 166 281
e 166 290
e 168 250
e 169 193
e 169 194
e 169 216
e 169 263
e 169 267
e 170 212
e 170 245
e 170 278
e 172 250
e 173 275
e 174 269
e 174 278
e 174 296
e 175 218
e 175 224
e 177 264
e 178 224
e 178 227
e 178 232
e 179 252
e 179 290
e 180 186
e 180 230
e 180 252
e 180 289
e 183 214
e 184 200
e 184 266
e 185 224
e 186 272
e 187 281
e 188 235
e 190 194
e 191 230
e 191 273
e 192 283
e 193 210
e 193 227
e 193 279
e 193 286
e 193 298
e 194 206
e 194 226
e 197 224
e 197 258
e 199 214
e 199 221
e 199 289
e 199 300
e 200 221
e 200 294
e 201 241
e 201 273
e 201 294
e 202 231
e 202 245
e 203 241
e 203 250
e 204 243
e 204 249
e 204 270
e 205 214
e 205 250
e 207 273
e 208 219
e 210 293
e 211 223
e 212 214
e 212 256
e 212 278
e 213 253
e 213 290
e 214 223
e 216 218
e 217 251
e 218 224
e 218 228
e 218 252
e 218 293
e 219 238
e 219 268
e 220 289
e 221 241
e 223 250
e 225 228
e 225 275
e 226 247
e 226 293
e 229 235
e 230 243
e 231 281
e 233 236
e 233 300
e 237 246
e 237 261
e 237 269
e 237 276
e 237 286
e 241 260
e 241 276
