300 206
e 1 57
e 1 108
e 2 28
e 2 227
e 5 109
e 5 294
e 6 125
e 6 173
e 6 217
e 7 163
e 7 191
e 7 251
e 9 128
e 9 223
e 10 199
e 10 222
e 12 51
e 13 27
e 13 66
e 13 70
e 14 87
e 14 267
e 15 235
e 16 30
e 16 145
e 16 288
e 17 250
e 18 88
e 19 48
e 20 166
e 22 165
e 22 166
e 23 131
e 23 139
e 23 202
e 25 28
e 26 83
e 26 191
e 27 215
e 30 122
e 30 281
e 32 135
e 33 276
e 34 76
e 35 78
e 36 211
e 36 240
e 36 255
e 40 163
e 40 221
e 41 93
e 41 130
e 43 135
e 43 157
e 48 116
e 48 288
e 49 278
e 50 105
e 53 102
e 53 190
e 53 238
e 54 121
e 54 184
e 54 203
e 54 212
e 55 130
e 55 247
e 56 75
e 56 208
e 57 250
e 59 161
e 59 192
e 59 294
e 60 131
e 60 170
e 61 130
e 61 180
e 62 127
e 63 99
e 63 184
e 66 71
e 67 106
e 68 236
e 68 243
e 70 143
e 70 192
e 70 286
e 70 300
e 71 206
e 72 114
e 72 137
e 72 287
e 75 186
e 76 172
e 76 270
e 77 214
e 78 182
e 79 296
e 80 281
e 81 206
e 81 245
e 82 249
e 83 207
e 86 209
e 88 251
e 90 104
e 92 108
e 93 199
e 93 283
e 94 263
e 95 157
e 97 208
e 98 110
e 99 112
e 99 141
e 99 271
e 100 119
e 100 170
e 102 127
e 103 185
e 103 236
e 104 161
e 104 240
e 106 114
e 107 201
e 108 157
e 108 221
e 109 138
e 111 127
e 114 216
e 117 140
e 117 237
e 120 168
e 121 133
e 122 275
e 123 250
e 124 226
e 128 157
e 129 164
e 130 248
e 130 280
e 131 189
e 132 188
e 133 197
e 134 224
e 136 159
e 136 274
e 137 177
e 140 280
e 141 149
e 141 181
e 141 287
e 143 145
e 143 201
e 150 250
e 151 299
e 155 266
e 156 177
e 157 182
e 158 222
e 160 234
e 161 200
e 162 201
e 163 270
e 164 290
e 167 279
e 168 262
e 169 205
e 171 261
e 175 253
e 176 264
e 177 214
e 179 246
e 182 242
e 182 272
e 184 186
e 184 200
e 185 233
e 187 205
e 189 231
e 191 253
e 192 223
e 199 242
e 199 292
e 203 298
e 204 269
e 207 273
e 208 238
e 213 298
e 214 299
e 215 240
e 216 269
e 218 291
e 227 263
e 232 259
e 234 264
e 237 254
e 244 297
e 247 249
e 249 277
e 253 260
e 253 269
e 255 288
e 256 296
e 261 300
e 274 294
