200 318
e 1 64
e 2 81
e 2 132
e 2 139
e 3 8
e 3 17
e 3 89
e 3 152
e 3 174
e 4 39
e 4 92
e 4 107
e 4 112
e 4 118
e 4 119
e 4 143
e 4 165
e 5 102
e 5 121
e 5 178
e 6 76
e 6 82
e 6 142
e 6 173
e 7 41
e 7 99
e 8 55
e 8 119
e 8 151
e 8 156
e 9 54
e 9 146
e 9 193
e 10 33
e 10 61
e 10 139
e 11 70
e 11 96
e 11 156
e 12 80
e 12 124
e 12 125
e 13 145
e 14 38
e 14 147
e 14 163
e 14 176
e 14 185
e 15 129
e 15 151
e 17 51
e 17 93
e 17 124
e 17 137
e 18 45
e 18 102
e 18 122
e 18 140
e 19 197
e 20 80
e 20 131
e 20 178
e 21 87
e 21 179
e 21 182
e 21 193
e 22 131
e 23 94
e 23 136
e 23 179
e 24 36
e 24 53
e 24 86
e 25 61
e 25 142
e 26 45
e 26 53
e 26 65
e 26 67
e 26 87
e 26 176
e 27 134
e 28 77
e 28 143
e 28 152
e 29 55
e 29 93
e 29 98
e 29 173
e 29 199
e 30 101
e 31 42
e 31 91
e 31 144
e 31 167
e 31 196
e 32 33
e 32 159
e 33 78
e 33 162
e 33 189
e 35 81
e 35 112
e 35 161
e 36 47
e 36 62
e 36 125
e 37 155
e 37 169
e 38 50
e 38 175
e 38 176
e 39 67
e 40 185
e 41 142
e 41 146
e 42 67
e 44 181
e 45 59
e 45 81
e 45 109
e 45 182
e 46 50
e 46 150
e 47 98
e 47 141
e 47 142
e 47 171
e 49 116
e 49 129
e 49 132
e 49 176
e 50 101
e 50 117
e 50 118
e 50 150
e 51 63
e 51 148
e 51 199
e 52 101
e 53 132
e 53 189
e 54 92
e 54 167
e 55 56
e 55 112
e 55 183
e 55 186
e 55 189
e 56 118
e 56 186
e 56 190
e 57 76
e 57 81
e 57 107
e 57 148
e 59 89
e 59 192
e 60 107
e 60 138
e 60 147
e 61 75
e 61 117
e 61 177
e 61 180
e 62 113
e 62 139
e 62 180
e 63 79
e 63 154
e 64 125
e 64 146
e 65 67
e 65 68
e 65 102
e 65 161
e 66 176
e 67 77
e 67 173
e 67 179
e 68 159
e 68 182
e 69 118
e 70 166
e 71 118
e 71 124
e 71 145
e 72 189
e 74 91
e 75 99
e 75 149
e 76 135
e 77 85
e 77 88
e 77 106
e 77 128
e 78 86
e 78 193
e 78 194
e 79 121
e 79 155
e 79 168
e 80 156
e 80 183
e 81 115
e 81 157
e 81 179
e 81 181
e 82 148
e 82 189
e 83 124
e 83 167
e 83 172
e 84 127
e 84 135
e 84 199
e 85 105
e 85 108
e 86 174
e 87 190
e 89 109
e 89 131
e 90 153
e 91 147
e 92 188
e 93 169
e 93 172
e 94 113
e 94 161
e 94 196
e 95 170
e 97 119
e 97 194
e 100 118
e 100 125
e 100 157
e 100 189
e 101 164
e 101 196
e 102 108
e 102 117
e 102 137
e 103 169
e 105 120
e 105 148
e 105 150
e 105 183
e 106 134
e 108 180
e 108 186
e 108 188
e 108 192
e 109 126
e 109 194
e 109 196
e 110 197
e 111 193
e 112 144
e 112 156
e 112 176
e 113 186
e 114 136
e 114 142
e 114 195
e 115 131
e 117 168
e 117 184
e 119 172
e 121 172
e 122 168
e 122 189
e 123 130
e 123 138
e 123 148
e 125 171
e 125 200
e 126 174
e 127 200
e 129 156
e 130 172
e 131 185
e 132 141
e 132 164
e 133 193
e 137 156
e 137 167
e 139 154
e 139 179
e 140 172
e 141 156
e 141 166
e 143 187
e 144 177
e 145 177
e 146 171
e 148 161
e 149 192
e 150 187
e 153 155
e 155 196
e 156 178
e 156 185
e 162 179
e 162 191
e 164 171
e 164 199
e 165 167
e 165 187
e 170 187
e 172 184
e 174 196
e 175 180
e 177 199
e 182 196
e 186 192
e 189 198
e 192 194
e 193 200
