100 236
e 1 23
e 1 41
e 1 74
e 1 79
e 1 94
e 2 64
e 3 51
e 3 53
e 3 54
e 3 62
e 3 77
e 3 92
e 4 17
e 4 23
e 4 45
e 4 51
e 4 60
e 5 8
e 5 34
e 5 46
e 5 51
e 5 53
e 5 63
e 6 25
e 6 28
e 6 92
e 7 10
e 8 55
e 8 64
e 8 80
e 8 82
e 9 14
e 9 68
e 9 70
e 10 33
e 10 51
e 10 60
e 10 73
e 10 81
e 10 89
e 11 45
e 11 62
e 11 66
e 11 77
e 11 83
e 11 90
e 12 55
e 12 70
e 12 79
e 12 81
e 13 18
e 13 49
e 14 44
e 14 50
e 14 69
e 15 45
e 15 47
e 15 48
e 15 91
e 16 50
e 16 68
e 16 92
e 17 18
e 17 57
e 17 78
e 18 76
e 18 79
e 18 89
e 19 33
e 19 34
e 19 75
e 20 48
e 20 52
e 20 77
e 20 89
e 21 70
e 22 39
e 22 96
e 23 31
e 23 45
e 23 48
e 23 51
e 23 52
e 23 56
e 23 70
e 23 80
e 23 81
e 23 87
e 24 37
e 24 50
e 24 71
e 24 100
e 25 51
e 25 63
e 25 71
e 25 74
e 25 83
e 25 89
e 25 99
e 26 39
e 26 48
e 26 54
e 26 55
e 27 58
e 27 73
e 27 94
e 29 42
e 29 47
e 29 63
e 29 92
e 30 32
e 30 42
e 30 55
e 30 60
e 30 71
e 30 91
e 32 65
e 33 40
e 33 71
e 33 84
e 33 92
e 33 99
e 34 44
e 35 64
e 36 37
e 36 38
e 37 43
e 37 44
e 37 74
e 37 90
e 38 47
e 38 57
e 38 74
e 38 87
e 38 98
e 39 45
e 39 50
e 39 69
e 39 87
e 39 88
e 39 94
e 40 71
e 41 57
e 41 59
e 41 79
e 42 45
e 42 55
e 42 60
e 43 51
e 43 69
e 43 92
e 45 66
e 45 95
e 45 97
e 47 55
e 47 77
e 49 52
e 49 77
e 49 85
e 49 94
e 49 100
e 50 53
e 50 75
e 50 92
e 51 53
e 51 88
e 52 55
e 52 85
e 52 88
e 53 98
e 54 73
e 54 75
e 54 77
e 54 87
e 54 90
e 54 92
e 54 100
e 55 91
e 55 99
e 56 58
e 56 63
e 56 79
e 56 88
e 56 90
e 56 93
e 57 68
e 57 78
e 57 84
e 57 85
e 57 91
e 58 61
e 58 69
e 58 81
e 58 98
e 58 100
e 59 68
e 59 75
e 59 91
e 59 92
e 60 67
e 60 76
e 60 90
e 61 76
e 62 92
e 63 88
e 64 67
e 66 84
e 69 87
e 70 92
e 70 100
e 71 76
e 71 86
e 71 88
e 72 82
e 72 88
e 72 91
e 74 82
e 74 83
e 74 89
e 75 76
e 75 100
e 76 80
e 76 90
e 76 96
e 76 98
e 79 95
e 80 97
e 81 97
e 84 91
e 84 96
e 85 91
e 85 99
e 89 90
e 90 97
e 91 100
e 93 96
