200 282
e 1 24
e 1 184
e 2 33
e 2 112
e 2 183
e 3 43
e 3 82
e 3 105
e 3 194
e 4 51
e 4 73
e 4 100
e 4 101
e 4 147
e 4 167
e 4 192
e 6 81
e 6 181
e 7 28
e 7 76
e 7 112
e 8 22
e 8 41
e 8 151
e 9 34
e 9 43
e 9 85
e 10 28
e 10 90
e 11 40
e 11 189
e 12 13
e 12 39
e 12 43
e 12 54
e 12 79
e 12 133
e 13 194
e 14 22
e 14 77
e 14 111
e 16 26
e 17 41
e 17 110
e 17 136
e 17 161
e 17 165
e 19 34
e 19 59
e 19 78
e 19 98
e 19 100
e 19 141
e 19 155
e 19 170
e 19 179
e 19 194
e 20 105
e 20 147
e 20 150
e 20 159
e 21 133
e 21 143
e 21 144
e 22 62
e 23 51
e 24 40
e 24 57
e 25 65
e 25 100
e 25 191
e 28 66
e 28 138
e 29 196
e 30 86
e 30 95
e 30 145
e 30 194
e 32 62
e 32 80
e 33 44
e 33 79
e 33 81
e 34 73
e 34 100
e 34 105
e 34 129
e 34 184
e 34 189
e 35 72
e 35 73
e 35 93
e 35 133
e 35 145
e 36 158
e 36 192
e 37 52
e 38 105
e 39 41
e 39 88
e 39 126
e 40 60
e 40 129
e 41 121
e 42 86
e 43 59
e 44 107
e 44 114
e 45 110
e 45 175
e 45 182
e 46 68
e 46 174
e 47 129
e 47 181
e 48 57
e 48 84
e 49 78
e 49 79
e 49 150
e 49 164
e 49 195
e 50 70
e 51 160
e 51 167
e 51 183
e 52 117
e 52 153
e 52 160
e 52 168
e 52 169
e 53 120
e 54 122
e 54 125
e 54 133
e 54 162
e 54 163
e 54 178
e 55 57
e 55 65
e 55 77
e 55 174
e 55 193
e 55 200
e 56 94
e 57 66
e 57 173
e 59 65
e 59 66
e 59 107
e 59 170
e 60 79
e 61 92
e 62 87
e 62 108
e 62 166
e 62 198
e 63 84
e 63 113
e 66 79
e 67 135
e 68 77
e 68 200
e 69 105
e 69 116
e 70 104
e 70 119
e 70 153
e 71 86
e 72 74
e 72 142
e 72 200
e 73 113
e 73 137
e 73 141
e 73 159
e 74 98
e 74 162
e 75 89
e 75 153
e 75 158
e 75 187
e 76 80
e 76 187
e 77 172
e 78 107
e 78 128
e 78 135
e 78 153
e 79 155
e 80 117
e 80 142
e 81 138
e 81 197
e 83 139
e 83 166
e 84 158
e 84 165
e 84 189
e 84 196
e 85 94
e 86 104
e 86 199
e 87 171
e 88 99
e 89 91
e 89 126
e 89 139
e 89 142
e 90 144
e 90 152
e 90 172
e 90 185
e 91 163
e 91 167
e 92 110
e 92 165
e 92 173
e 93 96
e 93 97
e 93 145
e 94 173
e 97 123
e 97 174
e 98 144
e 98 189
e 99 192
e 99 196
e 100 158
e 103 122
e 103 178
e 104 176
e 105 117
e 105 171
e 110 175
e 111 196
e 113 171
e 114 179
e 115 147
e 115 155
e 116 128
e 118 171
e 118 200
e 119 130
e 119 177
e 119 200
e 121 178
e 122 199
e 123 126
e 123 141
e 124 126
e 125 142
e 126 172
e 128 175
e 129 136
e 129 185
e 130 136
e 130 179
e 130 192
e 132 139
e 132 197
e 133 165
e 133 180
e 134 143
e 135 196
e 137 198
e 140 166
e 140 169
e 143 199
e 144 185
e 146 170
e 148 173
e 151 171
e 153 170
e 153 182
e 158 179
e 162 169
e 162 194
e 163 193
e 165 192
e 170 178
e 176 184
