300 701
e 1 16
e 1 194
e 1 256
e 1 278
e 2 143
e 2 206
e 2 212
e 2 239
e 3 22
e 3 42
e 3 92
e 3 102
e 3 224
e 4 86
e 4 185
e 4 238
e 5 61
e 5 66
e 5 73
e 5 79
e 5 133
e 5 177
e 5 187
e 5 222
e 5 273
e 5 290
e 6 54
e 6 226
e 6 237
e 6 250
e 7 33
e 7 118
e 7 142
e 8 128
e 8 153
e 8 188
e 8 209
e 9 54
e 9 176
e 10 61
e 10 163
e 10 225
e 10 264
e 10 265
e 11 51
e 11 142
e 11 163
e 11 192
e 11 252
e 11 294
e 11 296
e 12 150
e 12 288
e 13 34
e 13 94
e 13 224
e 13 226
e 13 246
e 13 268
e 13 300
e 14 70
e 14 166
e 14 216
e 14 220
e 15 25
e 15 56
e 15 246
e 15 250
e 16 188
e 16 207
e 16 259
e 16 260
e 17 74
e 17 123
e 17 137
e 17 169
e 17 203
e 18 176
e 19 63
e 19 202
e 19 208
e 19 223
e 20 72
e 20 210
e 21 35
e 21 60
e 21 89
e 21 194
e 21 208
e 21 221
e 21 241
e 21 296
e 22 53
e 22 81
e 22 108
e 22 280
e 23 35
e 23 46
e 23 129
e 23 198
e 23 205
e 23 230
e 23 268
e 23 270
e 23 279
e 23 300
e 24 112
e 24 137
e 24 207
e 24 220
e 24 232
e 25 220
e 25 243
e 26 286
e 27 52
e 27 54
e 27 125
e 27 191
e 27 208
e 27 256
e 28 55
e 28 201
e 28 291
e 29 39
e 30 57
e 30 98
e 30 113
e 30 115
e 30 138
e 30 178
e 30 226
e 30 283
e 30 289
e 32 39
e 32 46
e 32 81
e 32 115
e 32 118
e 33 52
e 33 116
e 33 191
e 33 227
e 34 87
e 34 188
e 34 222
e 36 104
e 36 122
e 36 172
e 36 295
e 37 84
e 37 148
e 37 250
e 37 276
e 38 45
e 38 117
e 38 130
e 39 41
e 39 147
e 39 172
e 40 183
e 41 123
e 41 129
e 41 173
e 41 265
e 42 63
e 42 96
e 42 175
e 42 200
e 42 279
e 43 251
e 44 103
e 44 121
e 44 123
e 44 165
e 44 200
e 45 186
e 45 268
e 46 47
e 46 286
e 46 287
e 47 282
e 48 90
e 48 126
e 48 172
e 48 197
e 48 281
e 49 53
e 49 145
e 49 181
e 49 297
e 50 122
e 50 199
e 50 260
e 51 215
e 52 55
e 52 91
e 52 135
e 52 212
e 52 258
e 52 270
e 53 59
e 53 62
e 53 83
e 53 130
e 53 146
e 53 170
e 55 94
e 55 207
e 55 230
e 55 291
e 56 132
e 56 206
e 56 238
e 56 242
e 57 69
e 57 74
e 57 215
e 57 277
e 57 286
e 58 214
e 59 76
e 59 135
e 59 228
e 59 238
e 59 274
e 60 114
e 60 148
e 60 161
e 60 174
e 60 209
e 61 259
e 61 269
e 62 237
e 62 246
e 63 106
e 63 120
e 63 124
e 63 197
e 64 82
e 64 197
e 64 233
e 65 142
e 65 213
e 67 172
e 67 188
e 68 70
e 68 75
e 68 122
e 68 144
e 68 177
e 68 220
e 68 267
e 69 101
e 69 264
e 70 142
e 70 181
e 70 217
e 71 105
e 71 109
e 71 209
e 71 214
e 71 253
e 71 286
e 72 101
e 72 145
e 72 166
e 73 158
e 73 192
e 73 212
e 74 109
e 74 134
e 74 201
e 74 245
e 74 279
e 75 159
e 75 180
e 75 212
e 76 106
e 76 153
e 76 184
e 76 235
e 76 246
e 76 278
e 77 112
e 77 145
e 77 275
e 78 147
e 78 224
e 78 241
e 79 111
e 79 165
e 79 258
e 80 90
e 80 118
e 80 124
e 80 243
e 81 86
e 81 164
e 81 196
e 81 215
e 81 271
e 81 296
e 82 119
e 82 126
e 82 154
e 82 198
e 82 290
e 83 160
e 84 119
e 84 210
e 84 291
e 85 88
e 85 112
e 85 280
e 86 167
e 86 199
e 86 268
e 86 284
e 87 100
e 87 252
e 87 264
e 87 268
e 87 273
e 87 292
e 88 193
e 88 253
e 89 155
e 89 185
e 89 209
e 89 225
e 89 247
e 89 271
e 90 102
e 90 178
e 90 188
e 90 193
e 90 254
e 91 95
e 91 145
e 91 230
e 91 247
e 92 114
e 92 126
e 92 152
e 92 165
e 92 198
e 92 239
e 92 248
e 92 260
e 93 140
e 93 212
e 93 265
e 94 166
e 94 210
e 95 108
e 95 173
e 95 249
e 96 145
e 96 188
e 96 213
e 96 267
e 96 297
e 97 122
e 97 289
e 98 102
e 98 231
e 98 294
e 99 138
e 99 207
e 99 221
e 99 227
e 99 269
e 100 210
e 101 224
e 101 300
e 102 126
e 102 152
e 102 267
e 102 295
e 103 116
e 103 144
e 103 178
e 103 267
e 104 105
e 104 131
e 104 144
e 104 187
e 104 247
e 104 262
e 105 127
e 105 209
e 105 240
e 105 241
e 106 144
e 106 236
e 107 203
e 107 238
e 107 274
e 107 294
e 108 133
e 108 209
e 108 227
e 108 234
e 110 157
e 110 211
e 110 237
e 110 249
e 110 288
e 111 208
e 112 141
e 112 233
e 112 258
e 112 264
e 112 277
e 113 163
e 113 191
e 113 201
e 113 294
e 114 130
e 114 190
e 114 197
e 114 242
e 114 276
e 114 282
e 115 171
e 115 246
e 115 249
e 116 120
e 116 218
e 116 220
e 116 279
e 118 127
e 118 149
e 118 154
e 118 237
e 118 285
e 119 138
e 119 241
e 119 264
e 119 291
e 120 170
e 120 202
e 120 244
e 121 132
e 121 142
e 121 300
e 122 144
e 123 254
e 125 129
e 125 177
e 125 242
e 125 251
e 125 255
e 125 274
e 126 140
e 126 200
e 126 246
e 126 264
e 127 138
e 127 180
e 128 235
e 128 278
e 129 161
e 129 185
e 129 192
e 129 215
e 129 271
e 129 289
e 130 148
e 130 192
e 132 235
e 132 247
e 133 162
e 133 193
e 133 217
e 133 225
e 133 278
e 133 290
e 135 136
e 136 280
e 137 152
e 137 160
e 137 214
e 137 238
e 137 277
e 137 290
e 138 165
e 138 227
e 138 269
e 138 293
e 139 148
e 139 199
e 139 279
e 140 260
e 141 166
e 141 205
e 142 223
e 143 199
e 143 240
e 143 294
e 144 243
e 144 294
e 145 234
e 145 273
e 146 220
e 146 268
e 146 291
e 148 200
e 149 163
e 149 169
e 149 260
e 150 262
e 150 286
e 151 284
e 151 286
e 153 263
e 154 163
e 154 225
e 154 288
e 154 290
e 155 225
e 155 279
e 155 298
e 156 164
e 156 199
e 156 240
e 157 241
e 157 284
e 158 188
e 158 237
e 159 171
e 159 217
e 160 169
e 160 175
e 160 196
e 160 248
e 160 264
e 161 163
e 161 185
e 161 234
