100 109
e 1 17
e 1 19
e 2 43
e 3 41
e 4 26
e 4 47
e 6 62
e 7 13
e 7 25
e 7 49
e 7 62
e 7 72
e 7 88
e 8 26
e 9 19
e 9 22
e 9 31
e 9 66
e 9 72
e 9 75
e 10 32
e 10 47
e 10 59
e 10 69
e 11 50
e 11 79
e 12 48
e 13 69
e 15 29
e 16 50
e 17 42
e 17 74
e 18 24
e 18 63
e 19 45
e 19 56
e 20 35
e 20 75
e 20 98
e 21 67
e 22 73
e 22 90
e 23 79
e 24 47
e 24 99
e 25 40
e 25 85
e 26 29
e 28 76
e 28 83
e 29 32
e 29 65
e 31 68
e 31 78
e 33 44
e 36 43
e 36 74
e 36 82
e 38 44
e 38 89
e 39 61
e 40 85
e 41 81
e 42 82
e 43 58
e 43 85
e 43 96
e 44 70
e 44 78
e 45 83
e 46 67
e 48 73
e 48 81
e 48 90
e 49 53
e 50 65
e 50 92
e 51 100
e 53 89
e 53 100
e 54 61
e 54 80
e 55 70
e 55 87
e 56 100
e 57 88
e 58 69
e 59 79
e 59 93
e 60 72
e 61 68
e 62 73
e 64 79
e 64 90
e 65 85
e 66 95
e 67 93
e 67 97
e 68 78
e 68 79
e 71 96
e 73 79
e 73 96
e 74 80
e 74 85
e 77 85
e 78 93
e 84 90
e 90 92
