300 454
e 1 28
e 1 235
e 2 4
e 2 39
e 2 209
e 2 224
e 3 154
e 3 191
e 3 197
e 3 230
e 3 270
e 3 279
e 4 75
e 4 103
e 4 108
e 4 117
e 4 194
e 5 10
e 5 91
e 6 218
e 6 240
e 6 262
e 6 281
e 7 213
e 7 224
e 8 81
e 8 209
e 8 240
e 8 279
e 10 159
e 10 192
e 11 47
e 11 116
e 12 75
e 13 257
e 14 137
e 14 207
e 15 75
e 15 79
e 15 105
e 15 211
e 15 225
e 15 232
e 16 22
e 16 101
e 17 33
e 17 82
e 17 149
e 17 256
e 17 284
e 17 285
e 18 21
e 18 39
e 18 167
e 18 235
e 19 36
e 19 55
e 19 79
e 19 284
e 20 58
e 20 98
e 20 206
e 20 286
e 21 94
e 21 115
e 21 137
e 21 188
e 22 159
e 22 191
e 22 248
e 22 298
e 23 243
e 24 270
e 27 220
e 27 271
e 27 289
e 28 222
e 29 47
e 29 110
e 29 186
e 29 210
e 29 213
e 29 261
e 30 175
e 30 177
e 30 256
e 31 42
e 31 48
e 31 64
e 31 141
e 31 250
e 31 272
e 31 284
e 31 291
e 32 73
e 32 122
e 32 223
e 32 256
e 33 42
e 33 73
e 33 152
e 33 158
e 33 209
e 34 114
e 34 289
e 35 50
e 35 122
e 35 279
e 36 157
e 36 183
e 36 234
e 37 69
e 37 242
e 38 227
e 39 121
e 39 227
e 39 276
e 40 169
e 40 238
e 41 135
e 41 252
e 41 299
e 42 70
e 42 122
e 42 255
e 42 286
e 43 180
e 44 154
e 45 81
e 45 89
e 45 143
e 45 176
e 45 186
e 45 250
e 46 47
e 46 298
e 47 88
e 47 142
e 47 217
e 48 76
e 48 91
e 48 129
e 48 139
e 48 154
e 48 260
e 49 83
e 49 86
e 49 222
e 50 73
e 50 76
e 50 97
e 50 199
e 51 106
e 51 275
e 52 124
e 52 150
e 52 198
e 52 240
e 53 239
e 53 242
e 53 278
e 54 73
e 54 251
e 56 90
e 57 136
e 57 144
e 57 224
e 57 282
e 57 299
e 58 88
e 58 173
e 58 197
e 58 221
e 58 247
e 58 281
e 59 209
e 60 282
e 61 116
e 61 201
e 62 257
e 63 114
e 63 198
e 64 73
e 64 183
e 65 81
e 65 109
e 65 172
e 65 174
e 65 178
e 65 202
e 65 241
e 67 97
e 67 117
e 68 83
e 68 102
e 68 133
e 68 172
e 68 212
e 69 75
e 69 168
e 69 215
e 70 106
e 70 187
e 70 207
e 74 233
e 74 283
e 75 160
e 75 270
e 77 248
e 78 235
e 78 291
e 79 247
e 80 167
e 80 191
e 80 239
e 80 268
e 82 153
e 82 181
e 83 183
e 83 210
e 83 226
e 83 242
e 84 103
e 84 116
e 84 153
e 84 244
e 85 92
e 86 182
e 86 262
e 87 104
e 88 145
e 88 146
e 89 173
e 90 95
e 90 151
e 91 238
e 91 266
e 92 167
e 92 273
e 94 185
e 95 196
e 95 206
e 95 224
e 96 133
e 96 151
e 96 155
e 96 259
e 96 261
e 96 274
e 98 282
e 99 122
e 99 160
e 99 180
e 100 247
e 101 241
e 101 251
e 101 288
e 103 280
e 104 173
e 105 153
e 105 233
e 106 208
e 107 273
e 109 150
e 109 190
e 109 252
e 109 269
e 110 144
e 110 201
e 110 265
e 111 240
e 111 275
e 111 278
e 112 139
e 113 129
e 113 174
e 113 196
e 113 266
e 115 173
e 115 184
e 115 187
e 115 252
e 115 266
e 116 211
e 117 255
e 118 130
e 118 181
e 118 293
e 120 131
e 120 143
e 121 257
e 122 175
e 122 193
e 122 196
e 123 155
e 123 267
e 124 148
e 124 206
e 124 280
e 124 282
e 125 132
e 125 165
e 125 205
e 125 207
e 125 210
e 126 248
e 128 174
e 129 166
e 129 260
e 130 178
e 130 262
e 131 177
e 131 227
e 132 152
e 132 217
e 134 233
e 134 259
e 134 297
e 135 140
e 135 279
e 136 169
e 137 141
e 137 189
e 138 142
e 138 192
e 138 220
e 138 274
e 140 300
e 141 291
e 141 294
e 142 143
e 143 170
e 143 191
e 144 163
e 144 253
e 144 271
e 145 180
e 145 223
e 145 230
e 146 166
e 146 238
e 146 256
e 147 179
e 147 203
e 147 241
e 148 212
e 149 185
e 149 212
e 149 242
e 149 289
e 151 168
e 151 197
e 152 171
e 152 177
e 152 198
e 152 254
e 153 264
e 154 193
e 154 246
e 155 223
e 156 283
e 157 234
e 158 289
e 159 174
e 160 235
e 162 174
e 164 265
e 165 278
e 167 261
e 168 228
e 169 233
e 169 293
e 170 182
e 170 246
e 172 227
e 172 251
e 173 202
e 173 289
e 174 233
e 174 268
e 174 279
e 175 215
e 175 296
e 176 284
e 177 184
e 177 230
e 178 278
e 180 245
e 180 280
e 181 195
e 181 276
e 183 252
e 186 221
e 186 226
e 186 269
e 187 258
e 189 206
e 189 230
e 190 217
e 190 243
e 190 299
e 193 285
e 195 294
e 195 300
e 196 211
e 196 235
e 196 248
e 201 299
e 202 228
e 202 281
e 204 284
e 205 293
e 207 250
e 207 285
e 209 211
e 209 276
e 210 295
e 213 230
e 213 241
e 218 267
e 218 288
e 220 293
e 222 248
e 223 278
e 224 282
e 225 258
e 228 231
e 228 294
e 230 234
e 230 297
e 231 287
e 232 294
e 236 240
e 236 278
e 238 273
e 243 245
e 245 297
e 248 251
e 249 268
e 252 257
e 253 269
e 256 276
e 257 296
e 260 263
e 261 264
e 262 264
e 263 285
e 265 288
e 267 275
e 268 284
e 271 273
e 275 299
e 278 296
e 282 292
