100 117
e 1 39
e 1 48
e 1 80
e 2 47
e 2 73
e 2 89
e 2 90
e 3 84
e 4 39
e 4 48
e 4 51
e 4 96
e 4 98
e 5 47
e 5 53
e 5 63
e 6 74
e 6 78
e 6 80
e 6 99
e 7 19
e 7 34
e 7 70
e 7 84
e 7 93
e 8 49
e 8 80
e 9 52
e 9 55
e 9 70
e 9 93
e 10 22
e 12 78
e 13 29
e 14 86
e 15 91
e 18 44
e 18 81
e 20 49
e 20 95
e 22 24
e 23 41
e 23 48
e 23 51
e 24 41
e 24 42
e 24 66
e 25 48
e 26 79
e 27 35
e 28 67
e 28 85
e 28 89
e 29 84
e 30 40
e 30 63
e 31 66
e 32 67
e 32 91
e 33 65
e 33 78
e 33 84
e 34 99
e 35 43
e 35 93
e 36 57
e 36 99
e 38 86
e 38 88
e 39 77
e 40 96
e 41 96
e 42 87
e 42 94
e 43 61
e 43 65
e 44 64
e 44 87
e 45 58
e 45 62
e 46 66
e 47 68
e 49 89
e 51 62
e 51 63
e 51 78
e 53 78
e 55 57
e 56 85
e 57 58
e 57 89
e 57 99
e 59 72
e 62 99
e 63 92
e 64 89
e 65 100
e 66 69
e 66 71
e 69 80
e 70 71
e 70 82
e 70 88
e 70 96
e 71 86
e 71 91
e 75 97
e 76 80
e 76 90
e 77 87
e 78 89
e 83 86
e 85 97
e 86 90
e 90 97
e 90 99
e 92 97
