100 197
e 1 24
e 1 31
e 1 40
e 1 85
e 2 63
e 2 75
e 2 92
e 3 38
e 3 41
e 3 56
e 3 71
e 3 84
e 4 35
e 4 81
e 5 10
e 5 20
e 5 27
e 5 74
e 6 17
e 6 19
e 6 21
e 6 22
e 6 56
e 7 57
e 7 68
e 8 83
e 10 11
e 10 55
e 12 33
e 12 51
e 13 22
e 13 59
e 13 69
e 13 84
e 14 17
e 14 48
e 14 99
e 15 37
e 15 78
e 15 79
e 15 84
e 15 96
e 15 99
e 16 49
e 17 22
e 17 32
e 17 71
e 18 41
e 18 71
e 18 80
e 18 98
e 19 35
e 19 74
e 19 86
e 20 26
e 20 31
e 20 40
e 20 42
e 20 48
e 20 84
e 20 87
e 20 89
e 21 66
e 21 73
e 21 80
e 21 84
e 21 92
e 22 31
e 22 36
e 22 63
e 22 67
e 23 33
e 23 83
e 23 86
e 23 100
e 24 41
e 24 46
e 25 44
e 25 88
e 26 61
e 27 42
e 27 98
e 29 67
e 29 74
e 29 76
e 29 93
e 31 50
e 31 55
e 31 71
e 32 49
e 32 67
e 32 95
e 33 44
e 33 45
e 33 92
e 33 99
e 34 87
e 34 89
e 34 91
e 34 95
e 35 47
e 35 50
e 36 40
e 36 46
e 36 85
e 36 99
e 37 60
e 37 73
e 37 97
e 38 51
e 38 64
e 38 70
e 38 72
e 38 75
e 39 56
e 39 73
e 39 92
e 39 96
e 39 100
e 40 61
e 40 63
e 40 71
e 40 73
e 40 79
e 42 50
e 42 74
e 43 74
e 43 92
e 44 76
e 44 79
e 44 83
e 44 98
e 45 56
e 45 80
e 45 86
e 46 54
e 46 58
e 46 59
e 47 98
e 48 77
e 48 85
e 49 52
e 49 61
e 50 68
e 50 79
e 50 90
e 50 91
e 50 100
e 51 54
e 51 84
e 51 98
e 52 79
e 52 94
e 53 78
e 53 81
e 54 70
e 54 87
e 55 77
e 57 79
e 58 76
e 58 88
e 58 99
e 59 69
e 59 70
e 59 78
e 60 64
e 62 94
e 63 91
e 63 99
e 64 69
e 64 93
e 65 73
e 67 80
e 68 96
e 69 98
e 70 83
e 73 81
e 73 95
e 74 83
e 77 80
e 77 83
e 77 92
e 78 91
e 78 96
e 78 97
e 79 98
e 80 88
e 80 89
e 82 84
e 85 92
e 85 93
e 89 95
e 91 95
e 91 100
e 93 98
e 94 98
e 94 100
