300 212
e 1 134
e 3 57
e 6 240
e 9 215
e 9 259
e 10 62
e 10 105
e 10 137
e 11 192
e 12 88
e 14 23
e 14 60
e 14 193
e 15 282
e 16 18
e 16 254
e 16 280
e 17 115
e 17 165
e 18 174
e 20 118
e 20 299
e 21 92
e 21 193
e 22 192
e 24 171
e 24 216
e 24 290
e 25 96
e 25 213
e 27 201
e 27 206
e 28 181
e 28 219
e 29 160
e 29 172
e 30 120
e 31 44
e 33 43
e 34 42
e 34 125
e 36 220
e 36 278
e 38 69
e 38 171
e 39 100
e 39 164
e 40 219
e 40 262
e 45 204
e 45 207
e 46 114
e 47 212
e 49 133
e 50 57
e 50 170
e 50 271
e 50 294
e 54 151
e 55 72
e 55 122
e 55 149
e 56 140
e 56 280
e 58 140
e 58 212
e 58 244
e 59 119
e 59 140
e 59 294
e 60 188
e 61 118
e 61 225
e 62 184
e 63 201
e 65 262
e 66 103
e 66 172
e 67 131
e 67 141
e 68 87
e 69 173
e 69 219
e 73 224
e 73 235
e 73 294
e 74 83
e 74 300
e 75 170
e 78 202
e 78 210
e 79 170
e 79 207
e 80 225
e 81 206
e 81 242
e 82 182
e 82 189
e 82 269
e 83 105
e 83 205
e 85 135
e 85 296
e 86 115
e 87 155
e 88 242
e 88 293
e 89 252
e 89 253
e 90 180
e 90 251
e 91 284
e 93 161
e 94 230
e 95 131
e 98 186
e 100 161
e 101 216
e 103 246
e 104 126
e 106 236
e 109 161
e 109 187
e 109 265
e 111 273
e 112 231
e 114 123
e 114 142
e 116 144
e 117 166
e 118 161
e 118 276
e 120 139
e 120 146
e 122 171
e 125 292
e 126 158
e 127 285
e 131 278
e 133 164
e 134 225
e 134 258
e 137 218
e 140 289
e 141 147
e 147 240
e 149 224
e 149 288
e 150 189
e 155 215
e 155 224
e 155 240
e 156 185
e 157 182
e 158 191
e 161 263
e 164 168
e 164 186
e 165 214
e 166 236
e 168 222
e 171 190
e 172 193
e 172 241
e 172 283
e 173 232
e 173 242
e 174 300
e 176 199
e 178 216
e 178 236
e 178 274
e 179 192
e 179 242
e 180 297
e 182 263
e 184 299
e 185 258
e 186 210
e 188 229
e 188 273
e 190 242
e 192 296
e 196 286
e 198 263
e 201 219
e 201 253
e 202 289
e 203 242
e 207 266
e 209 237
e 214 241
e 221 288
e 226 286
e 227 292
e 229 235
e 232 266
e 242 270
e 244 276
e 248 291
e 259 277
e 260 278
e 260 287
e 261 277
e 262 290
e 266 288
e 269 286
e 272 278
e 272 293
e 272 300
e 274 283
e 276 295
