300 430
e 1 196
e 2 80
e 2 157
e 2 295
e 3 136
e 3 183
e 4 17
e 4 48
e 4 80
e 4 179
e 4 229
e 6 39
e 6 158
e 6 182
e 6 246
e 7 59
e 7 105
e 7 256
e 8 135
e 8 182
e 8 195
e 9 198
e 9 257
e 11 17
e 11 117
e 11 118
e 11 275
e 12 89
e 12 208
e 12 277
e 12 289
e 13 46
e 13 47
e 13 105
e 13 240
e 15 120
e 15 126
e 15 141
e 15 257
e 16 155
e 17 82
e 17 117
e 17 136
e 17 165
e 18 229
e 19 49
e 19 150
e 19 289
e 20 27
e 20 231
e 21 150
e 21 189
e 22 95
e 22 166
e 22 276
e 23 197
e 23 206
e 24 90
e 24 151
e 25 96
e 25 99
e 26 45
e 26 79
e 26 112
e 26 117
e 26 178
e 26 190
e 26 230
e 26 246
e 27 68
e 27 114
e 27 126
e 27 207
e 27 274
e 28 33
e 28 172
e 28 248
e 29 71
e 29 83
e 29 258
e 30 43
e 30 49
e 30 69
e 30 153
e 30 284
e 31 44
e 31 46
e 31 123
e 32 265
e 33 79
e 35 59
e 35 71
e 35 91
e 35 178
e 35 241
e 36 109
e 36 251
e 36 290
e 37 141
e 37 234
e 37 276
e 38 92
e 38 116
e 38 197
e 38 208
e 38 209
e 38 278
e 39 218
e 39 255
e 39 261
e 40 130
e 40 203
e 40 249
e 40 270
e 41 209
e 42 104
e 43 187
e 43 227
e 43 239
e 43 249
e 44 111
e 44 221
e 45 95
e 46 153
e 46 237
e 46 268
e 47 114
e 47 274
e 48 116
e 48 133
e 48 248
e 48 291
e 49 67
e 49 69
e 49 129
e 49 246
e 50 56
e 50 126
e 50 152
e 50 170
e 50 234
e 51 73
e 51 96
e 51 288
e 52 74
e 52 143
e 52 263
e 53 103
e 54 66
e 54 204
e 55 239
e 55 271
e 56 100
e 56 201
e 57 137
e 57 244
e 57 254
e 58 135
e 59 109
e 59 126
e 59 132
e 59 141
e 59 237
e 60 89
e 60 207
e 61 78
e 61 99
e 62 86
e 62 141
e 62 166
e 62 292
e 63 108
e 63 173
e 63 272
e 64 207
e 65 149
e 65 297
e 66 209
e 67 223
e 67 258
e 68 181
e 68 215
e 70 191
e 70 285
e 71 117
e 71 253
e 72 110
e 72 193
e 73 149
e 74 157
e 76 157
e 77 115
e 78 184
e 79 222
e 79 247
e 79 259
e 80 102
e 80 245
e 81 123
e 81 228
e 82 104
e 82 214
e 83 178
e 84 130
e 84 248
e 84 257
e 85 280
e 86 163
e 88 115
e 88 295
e 89 229
e 90 165
e 90 173
e 91 112
e 91 169
e 91 173
e 91 182
e 92 150
e 92 183
e 92 240
e 93 234
e 94 180
e 94 204
e 94 218
e 95 150
e 95 227
e 95 234
e 95 257
e 95 295
e 98 125
e 98 171
e 98 204
e 98 233
e 99 171
e 99 226
e 99 288
e 100 272
e 100 278
e 101 279
e 102 158
e 102 183
e 102 200
e 102 236
e 103 164
e 104 171
e 105 173
e 105 268
e 105 294
e 106 126
e 107 145
e 107 215
e 107 252
e 107 258
e 107 294
e 108 182
e 109 222
e 109 234
e 110 232
e 110 279
e 112 162
e 112 245
e 113 182
e 114 192
e 114 239
e 115 140
e 115 179
e 115 230
e 116 180
e 116 251
e 116 274
e 117 300
e 118 185
e 118 200
e 118 255
e 119 225
e 121 126
e 122 137
e 122 215
e 123 198
e 124 242
e 124 269
e 125 144
e 125 224
e 126 184
e 126 191
e 126 281
e 126 297
e 127 156
e 131 234
e 131 241
e 131 270
e 132 217
e 134 199
e 134 285
e 135 237
e 138 192
e 138 214
e 139 154
e 139 165
e 140 187
e 141 257
e 141 261
e 143 148
e 143 169
e 143 279
e 145 202
e 147 197
e 149 153
e 149 273
e 149 275
e 150 212
e 150 215
e 151 210
e 152 275
e 153 207
e 153 209
e 154 158
e 154 255
e 155 196
e 155 246
e 155 294
e 157 275
e 158 254
e 159 192
e 159 248
e 160 227
e 161 225
e 161 228
e 163 208
e 163 256
e 164 183
e 164 196
e 164 223
e 164 256
e 165 214
e 167 287
e 167 289
e 169 191
e 170 175
e 170 203
e 170 212
e 170 234
e 170 249
e 171 217
e 171 243
e 171 271
e 171 285
e 173 290
e 173 296
e 173 300
e 174 188
e 174 248
e 175 180
e 175 274
e 176 253
e 177 193
e 177 223
e 180 208
e 180 223
e 180 231
e 180 240
e 180 296
e 183 263
e 184 241
e 185 273
e 187 284
e 188 193
e 188 194
e 194 270
e 196 234
e 197 260
e 198 232
e 199 281
e 201 268
e 203 267
e 204 230
e 204 262
e 205 291
e 206 212
e 206 278
e 206 284
e 207 209
e 207 211
e 208 237
e 208 299
e 212 252
e 212 300
e 213 244
e 213 252
e 214 216
e 214 228
e 215 248
e 215 286
e 216 246
e 216 267
e 216 288
e 218 231
e 218 260
e 222 242
e 223 284
e 226 231
e 227 274
e 227 283
e 227 297
e 228 242
e 228 251
e 229 238
e 229 251
e 230 247
e 230 266
e 230 268
e 233 299
e 233 300
e 234 244
e 237 270
e 238 287
e 248 284
e 249 291
e 255 288
e 258 299
e 260 290
e 263 286
e 265 276
e 266 289
e 269 274
e 270 276
e 270 279
e 270 280
e 278 298
e 285 288
