600 1200
e 1 600 
e 1 3 
e 1 226 
e 2 3 
e 2 4 
e 3 4 
e 3 5 
e 3 45 
e 4 5 
e 4 358 
e 4 317 
e 5 6 
e 5 7 
e 6 8 
e 6 27 
e 7 8 
e 7 9 
e 7 167 
e 7 584 
e 8 9 
e 8 550 
e 9 11 
e 9 171 
e 10 11 
e 10 12 
e 10 176 
e 10 501 
e 11 12 
e 11 13 
e 11 257 
e 11 581 
e 12 14 
e 12 330 
e 13 14 
e 13 15 
e 14 15 
e 14 16 
e 15 17 
e 15 79 
e 16 17 
e 16 18 
e 17 19 
e 17 365 
e 18 19 
e 18 20 
e 19 20 
e 19 21 
e 20 21 
e 20 22 
e 21 22 
e 21 23 
e 22 23 
e 22 24 
e 22 524 
e 22 593 
e 23 25 
e 23 373 
e 23 132 
e 24 25 
e 24 26 
e 25 26 
e 25 42 
e 25 287 
e 26 27 
e 26 189 
e 26 411 
e 27 28 
e 27 29 
e 28 29 
e 28 30 
e 29 30 
e 29 31 
e 29 445 
e 30 31 
e 30 32 
e 30 472 
e 31 32 
e 31 33 
e 32 33 
e 32 34 
e 33 34 
e 33 95 
e 34 35 
e 34 36 
e 35 37 
e 35 411 
e 35 594 
e 36 37 
e 36 38 
e 37 38 
e 37 450 
e 38 40 
e 38 217 
e 39 40 
e 39 41 
e 39 222 
e 40 41 
e 40 42 
e 41 42 
e 41 43 
e 42 44 
e 42 557 
e 43 44 
e 43 246 
e 44 45 
e 44 46 
e 45 47 
e 46 48 
e 46 62 
e 46 336 
e 47 49 
e 47 598 
e 48 49 
e 48 50 
e 49 50 
e 49 416 
e 50 51 
e 50 52 
e 51 52 
e 51 53 
e 52 53 
e 52 54 
e 53 54 
e 53 55 
e 54 55 
e 54 56 
e 54 288 
e 54 156 
e 55 56 
e 55 369 
e 55 519 
e 56 57 
e 56 58 
e 57 58 
e 57 59 
e 58 59 
e 58 60 
e 59 400 
e 59 206 
e 60 61 
e 60 62 
e 61 90 
e 61 343 
