600 1200
e 1 2 
e 1 600 
e 1 3 
e 2 3 
e 2 600 
e 2 287 
e 3 4 
e 3 373 
e 4 5 
e 4 6 
e 5 7 
e 5 567 
e 5 39 
e 5 263 
e 6 7 
e 6 8 
e 7 8 
e 7 9 
e 8 9 
e 8 10 
e 9 10 
e 9 11 
e 10 11 
e 10 12 
e 11 431 
e 11 484 
e 12 13 
e 12 14 
e 13 294 
e 13 594 
e 14 15 
e 14 16 
e 15 16 
e 15 17 
e 16 18 
e 16 486 
e 17 18 
e 17 204 
e 18 19 
e 18 494 
e 19 20 
e 19 21 
e 20 21 
e 20 22 
e 21 23 
e 21 26 
e 22 23 
e 22 24 
e 23 62 
e 23 324 
e 24 25 
e 24 26 
e 24 217 
e 25 26 
e 25 302 
e 26 27 
e 26 28 
e 27 28 
e 27 29 
e 28 29 
e 28 30 
e 28 537 
e 29 30 
e 29 31 
e 29 478 
e 29 78 
e 30 31 
e 30 32 
e 31 32 
e 31 33 
e 31 452 
e 32 33 
e 32 579 
e 33 34 
e 33 35 
e 34 35 
e 34 36 
e 35 36 
e 35 37 
e 36 37 
e 36 38 
e 36 247 
e 37 38 
e 37 39 
e 38 39 
e 38 228 
e 38 456 
e 39 530 
e 40 42 
e 40 170 
e 41 43 
e 41 256 
e 42 43 
e 42 44 
e 42 479 
e 43 44 
e 43 50 
e 44 46 
e 44 366 
e 45 46 
e 45 47 
e 46 48 
e 46 336 
e 47 48 
e 47 49 
e 47 523 
e 48 49 
e 48 50 
e 49 50 
e 49 51 
e 49 519 
e 50 51 
e 50 52 
e 51 52 
e 51 53 
e 52 54 
e 52 418 
e 53 54 
e 53 55 
e 53 395 
e 54 55 
e 54 56 
e 55 56 
e 55 57 
e 55 526 
e 56 57 
e 56 58 
e 57 58 
e 57 59 
e 58 60 
e 58 352 
e 58 511 
e 58 581 
e 59 60 
e 59 61 
e 60 61 
e 60 62 
e 60 308 
e 61 63 
e 61 429 
e 62 63 
e 62 64 
e 63 64 
e 63 65 
e 63 154 
e 64 65 
e 64 507 
e 65 66 
e 65 67 
e 66 67 
e 66 68 
e 66 205 
e 67 68 
e 67 189 
e 68 375 
e 68 196 
e 69 70 
e 69 71 
e 70 71 
e 70 398 
e 70 94 
e 71 72 
e 71 73 
e 72 74 
e 72 399 
e 72 447 
e 73 74 
e 73 237 
e 74 75 
e 74 76 
e 75 76 
e 75 77 
e 76 77 
e 76 78 
e 76 252 
e 77 78 
e 77 79 
e 77 242 
e 78 79 
e 78 524 
e 79 80 
e 79 81 
e 79 331 
e 80 82 
e 80 554 
e 81 83 
e 81 250 
e 82 83 
e 82 84 
e 82 457 
e 83 84 
e 83 85 
e 84 85 
e 84 86 
e 84 109 
e 85 86 
e 85 87 
e 86 87 
e 86 88 
e 87 88 
e 87 89 
e 87 137 
e 87 512 
e 88 89 
e 88 167 
e 89 91 
e 89 521 
e 89 95 
e 90 92 
e 90 229 
e 91 92 
e 91 214 
e 91 260 
e 91 468 
e 92 547 
e 92 180 
e 92 323 
e 93 94 
e 93 95 
e 94 96 
e 94 587 
e 95 97 
e 96 97 
e 96 254 
e 96 365 
e 97 98 
e 97 99 
e 98 99 
e 98 100 
e 99 100 
e 99 101 
e 100 101 
e 100 102 
e 100 526 
e 101 102 
e 101 103 
e 102 103 
e 102 104 
e 102 495 
e 103 104 
e 103 105 
e 103 504 
e 104 105 
e 104 309 
e 105 106 
e 105 107 
e 106 408 
e 106 503 
e 107 108 
e 107 109 
e 108 109 
e 108 110 
e 109 110 
e 109 319 
e 110 111 
e 110 112 
e 111 112 
e 111 113 
e 112 113 
e 112 114 
e 112 484 
e 113 114 
e 113 115 
e 113 415 
e 113 596 
e 114 115 
e 114 526 
e 115 116 
e 115 318 
e 115 334 
e 116 117 
e 116 118 
e 117 118 
e 117 119 
e 118 332 
e 118 363 
e 118 284 
e 119 121 
e 119 180 
e 120 121 
e 120 122 
e 121 122 
e 121 123 
e 122 123 
e 122 124 
e 123 124 
e 123 125 
e 124 126 
e 124 548 
e 125 126 
e 125 127 
e 126 127 
e 126 128 
e 126 445 
e 127 128 
e 127 129 
e 128 129 
e 128 130 
e 129 131 
e 129 361 
e 130 131 
e 130 132 
e 130 524 
e 131 133 
e 131 534 
e 132 133 
e 132 134 
e 133 134 
e 133 135 
e 134 135 
e 134 136 
e 134 395 
e 135 136 
e 135 137 
e 136 137 
e 136 138 
e 137 139 
e 138 140 
e 138 232 
e 139 140 
e 139 141 
e 140 141 
e 140 142 
e 141 142 
e 141 143 
e 142 143 
e 142 144 
e 143 144 
e 143 145 
e 143 324 
e 143 380 
e 144 146 
e 144 506 
e 144 229 
e 144 489 
e 145 146 
e 145 147 
e 145 520 
e 145 370 
e 146 147 
e 146 148 
e 146 278 
e 146 413 
e 147 148 
e 147 149 
e 148 149 
e 148 150 
e 148 209 
e 149 150 
e 149 151 
