100 200
e 1 2 
e 1 100 
e 1 3 
e 1 99 
e 2 3 
e 2 4 
e 3 4 
e 3 11 
e 3 99 
e 4 5 
e 4 6 
e 5 6 
e 5 7 
e 6 93 
e 6 27 
e 6 61 
e 7 8 
e 7 59 
e 8 9 
e 8 10 
e 9 10 
e 9 11 
e 10 11 
e 10 12 
e 11 13 
e 11 67 
e 12 13 
e 12 14 
e 12 22 
e 13 15 
e 13 25 
e 13 81 
e 14 15 
e 14 16 
e 14 56 
e 15 16 
e 15 79 
e 16 17 
e 16 85 
e 17 18 
e 17 19 
e 18 19 
e 18 20 
e 18 66 
e 19 20 
e 19 21 
e 20 21 
e 20 22 
e 21 22 
e 21 23 
e 22 24 
e 23 24 
e 23 25 
e 23 74 
e 24 25 
e 24 43 
e 25 26 
e 25 27 
e 25 94 
e 26 27 
e 26 28 
e 26 38 
e 27 60 
e 27 48 
e 28 30 
e 28 63 
e 29 30 
e 29 31 
e 30 32 
e 30 84 
e 30 96 
e 31 32 
e 31 33 
e 32 33 
e 32 34 
e 33 34 
e 33 35 
e 34 35 
e 34 36 
e 35 36 
e 35 37 
e 36 37 
e 36 38 
e 37 38 
e 37 88 
e 38 39 
e 39 40 
e 39 41 
e 40 41 
e 40 51 
e 40 49 
e 41 42 
e 41 86 
e 42 43 
e 42 45 
e 42 87 
e 43 44 
e 43 45 
e 44 45 
e 44 46 
e 45 47 
e 45 89 
e 46 47 
e 46 48 
e 47 49 
e 47 82 
e 48 49 
e 49 50 
e 49 51 
e 50 51 
e 50 52 
e 51 53 
e 51 57 
e 52 53 
e 52 54 
e 52 76 
e 53 81 
e 53 72 
e 53 100 
e 54 55 
e 54 56 
e 55 56 
e 55 57 
e 56 57 
e 57 58 
e 58 59 
e 58 60 
e 59 60 
e 59 61 
e 60 61 
e 60 62 
e 61 62 
e 61 63 
e 62 64 
e 62 90 
e 63 64 
e 63 66 
e 64 65 
e 64 66 
e 65 66 
e 65 67 
e 66 68 
e 67 68 
e 68 69 
e 68 70 
e 69 70 
e 69 71 
e 70 71 
e 70 81 
e 71 72 
e 71 73 
e 72 73 
e 72 74 
e 72 86 
e 73 74 
e 73 75 
e 74 75 
e 75 77 
e 75 89 
e 75 85 
e 75 95 
e 76 77 
e 76 98 
e 77 78 
e 77 79 
e 78 79 
e 78 80 
e 79 80 
e 79 96 
e 80 81 
e 80 82 
e 81 83 
e 82 83 
e 82 84 
e 83 84 
e 83 85 
e 84 85 
e 84 86 
e 85 86 
e 86 88 
e 87 88 
e 87 89 
e 88 89 
e 88 90 
e 89 91 
e 90 91 
e 90 92 
e 91 92 
e 91 93 
e 92 93 
e 92 94 
e 93 94 
e 93 95 
e 94 95 
e 95 96 
e 96 97 
e 97 98 
e 97 99 
e 98 99 
e 99 100 
